time,Jfl1_hip_roll,Jfl2_hip_pitch,Jfl3_knee,Jfr1_hip_roll,Jfr2_hip_pitch,Jfr3_knee,Jrl1_hip_roll,Jrl2_hip_pitch,Jrl3_knee,Jrr1_hip_roll,Jrr2_hip_pitch,Jrr3_knee
0,0,-0.98,1.48,0,0.98,-1.48,0,-0.98,1.48,0,0.98,-1.48
0.01,-1.70177557969e-06,-0.979866578334,1.47967013356,-1.70183549607e-06,0.979870834204,-1.47968364837,-1.00067782489e-06,-0.980004441402,1.47993271595,-1.0006333191e-06,0.980005081522,-1.47993934935
0.02,-7.50448735761e-06,-0.979414798506,1.4787017598,-7.5043802305e-06,0.979436686474,-1.4787712518,-6.38589761193e-06,-0.979831903932,1.47949615702,-6.38591629391e-06,0.979835264493,-1.47953036868
0.03,-2.31314660887e-05,-0.978605697357,1.47714923854,-2.31298145069e-05,0.978659233104,-1.47733406768,-1.82743797899e-05,-0.979281430432,1.47843603175,-1.82750339127e-05,0.979279848622,-1.47851589475
0.04,-5.72370621419e-05,-0.977440886006,1.47505399284,-5.72290274214e-05,0.977534020425,-1.47541396538,-3.40279778467e-05,-0.978289484608,1.47666964468,-3.40314772143e-05,0.978261339152,-1.47679866698
0.05,-0.000110228033612,-0.975936631186,1.47245301625,-0.000110202890859,0.976076426621,-1.47304085221,-5.05821917652e-05,-0.976835457531,1.4741638249,-5.0593976987e-05,0.976761971673,-1.47434560734
0.06,-0.00017146341682,-0.974125368619,1.46939829245,-0.000171406165311,0.974324841941,-1.47025562556,-6.74183917208e-05,-0.974927350286,1.47092422153,-6.74459472767e-05,0.97481070594,-1.47117994716
0.07,-0.000228106021399,-0.972040240979,1.46593881817,-0.000228000377325,0.972320458681,-1.46710074258,-8.64903420359e-05,-0.972599004755,1.46700145725,-8.65401817927e-05,0.97246395167,-1.46737348493
0.08,-0.000276855396862,-0.969703300125,1.46208825831,-0.000276683628372,0.970089506066,-1.4635952296,-0.000109839156823,-0.969892114747,1.4624469372,-0.000109916682875,0.969769192437,-1.46298607637
0.09,-0.000324959566735,-0.9671402118,1.45787164141,-0.000324698299033,0.967655774646,-1.45976946835,-0.000134716324367,-0.966850815068,1.45732116905,-0.000134829219557,0.966762689472,-1.45807218877
0.1,-0.000379585347614,-0.964385052055,1.45333068692,-0.000379202252965,0.965049014983,-1.45566760742,-0.000159327150004,-0.963530972402,1.45170762375,-0.000159487543742,0.963488908431,-1.45270430821
0.11,-0.000442594093822,-0.961473506352,1.44851044873,-0.000442048690448,0.962302319033,-1.45133175804,-0.000182843254544,-0.9599882902,1.44568966488,-0.000183066923619,0.959999652951,-1.44696042398
0.12,-0.000511564424912,-0.958439686899,1.44345914948,-0.000510810920304,0.959449513256,-1.44680371182,-0.000204767329888,-0.956273196032,1.43934670826,-0.000205071920227,0.956348929048,-1.44092089437
0.13,-0.000583186541895,-0.955313972484,1.43822121499,-0.000582175817654,0.956521228654,-1.44212278503,-0.000225625669188,-0.952431413729,1.43275246129,-0.000226029944782,0.952586325997,-1.43466117181
0.14,-0.000656585900194,-0.952123361713,1.43283749615,-0.000655265722989,0.953543504959,-1.43732469323,-0.000244639839123,-0.94850307921,1.42597278981,-0.000245164077081,0.948753127285,-1.42824596088
0.15,-0.00073254130411,-0.948892839121,1.42734682076,-0.000730855392051,0.95053938599,-1.43244432985,-0.000260907291962,-0.944524642084,1.41906829195,-0.000261574217747,0.944883958143,-1.42173212028
0.16,-0.000812353423004,-0.945645244714,1.42178614663,-0.000810241048758,0.947529393018,-1.42751492176,-0.00027346027644,-0.940528545066,1.41209410208,-0.000274295476167,0.94100848517,-1.41517016518
0.17,-0.000896719706859,-0.942400994417,1.41618964185,-0.000894116222763,0.944532066549,-1.42256722309,-0.000281665706999,-0.936542470777,1.40509808781,-0.000282697392917,0.937152415539,-1.4086043386
0.18,-0.000985559493135,-0.939178374962,1.41058938721,-0.000982397716034,0.941564256519,-1.4176298509,-0.000285219763914,-0.932590374076,1.39812296768,-0.000286478202089,0.933338739792,-1.40207476213
0.19,-0.00107831499593,-0.935993133147,1.4050141644,-0.00107452671634,0.938640550904,-1.41272800674,-0.000283966993441,-0.928692375853,1.39120568821,-0.000285483934619,0.929587303814,-1.39561643883
0.2,-0.00117439005154,-0.932858688954,1.39948909038,-0.0011699067928,0.935773386743,-1.40788379437,-0.000277903386415,-0.924865129301,1.3843773552,-0.000279711841347,0.92591450586,-1.38925879807
0.21,-0.00127349820603,-0.929786527755,1.39403640468,-0.00126825151196,0.932973178073,-1.40311679015,-0.00026697313275,-0.921122653204,1.37766486176,-0.000269107320556,0.922333690861,-1.38302678215
0.22,-0.00137551031641,-0.926786284313,1.38867501593,-0.00136943191807,0.930248449009,-1.39844362948,-0.00025119553876,-0.917476672141,1.37109092364,-0.00025369077906,0.918855579445,-1.37694099954
0.23,-0.00148030709658,-0.923866105572,1.38342129021,-0.00147332919993,0.927606312089,-1.39387873388,-0.000230672157656,-0.91393682935,1.36467458861,-0.000233564649586,0.915488774383,-1.37101850954
0.24,-0.00158760711863,-0.921032533891,1.37828898155,-0.00157966309367,0.925052423263,-1.38943409436,-0.00020561678226,-0.910510708281,1.35843143525,-0.00020894320985,0.912240031435,-1.36527320715
0.25,-0.00169700272362,-0.918290572754,1.37328927864,-0.00168802779724,0.922590999814,-1.38511925147,-0.000176332163731,-0.907204006125,1.35237382709,-0.000180129292142,0.909114368999,-1.35971598029
0.26,-0.00180807324181,-0.915643987495,1.36843126699,-0.00179800529584,0.920225000437,-1.38094161274,-0.000143139223226,-0.904020957997,1.34651160964,-0.000147443445462,0.906115319549,-1.35435516436
0.27,-0.00192033851931,-0.913095331296,1.36372199834,-0.00190911908887,0.917956170444,-1.37690642944,-0.000106358817119,-0.900964583075,1.3408525981,-0.00011120562571,0.903245277002,-1.34919709096
0.28,-0.00203326388295,-0.910646092844,1.35916654484,-0.00202083860566,0.915785328114,-1.37301726532,-6.63841112596e-05,-0.898036694379,1.33540237061,-7.18077667922e-05,0.900505545373,-1.34424610814
0.29,-0.0021463463209,-0.908296879405,1.35476841717,-0.00213266530511,0.913712437225,-1.36927626297,-2.36238974178e-05,-0.895238206042,1.33016492132,-2.9657113836e-05,0.897896501453,-1.33950501886
0.3,-0.0022591091685,-0.906047534509,1.35052974421,-0.0022441274042,0.911736722143,-1.36568427845,2.15123165632e-05,-0.892569149796,1.32514264942,1.48387102239e-05,0.895417633542,-1.33497507188
0.31,-0.00237105686059,-0.903897233951,1.3464515809,-0.00235473469469,0.909856750922,-1.36224113862,6.85821117857e-05,-0.890028627738,1.32033639804,6.12395596772e-05,0.893067496114,-1.33065597834
0.32,-0.00248165099348,-0.901844492936,1.34253391353,-0.00246395494106,0.908070386882,-1.35894548694,0.000117113487015,-0.887615007246,1.31574581469,0.000109076249824,0.890843884881,-1.32654617924
0.33,-0.00259027497122,-0.89988717424,1.33877578402,-0.00257117873704,0.906374776828,-1.35579482711,0.000166590825038,-0.885325988529,1.31136958865,0.000157836625724,0.88874391101,-1.32264305208
0.34,-0.00269631014688,-0.898022537159,1.33517516429,-0.00267579490724,0.904766482088,-1.35278572061,0.000216446010867,-0.883158532206,1.30720509407,0.000206956417934,0.886763904362,-1.31894267828
0.35,-0.00279919151483,-0.896247440241,1.33172925815,-0.00277724601633,0.903241690072,-1.34991409404,0.000266120058421,-0.881109167539,1.30324888912,0.00025588075204,0.884899738198,-1.31544036206
0.36,-0.00289837276121,-0.89455846553,1.32843492402,-0.00287499373923,0.901796324011,-1.34717552328,0.000315084871064,-0.879173987917,1.29949689702,0.000304085986123,0.883146877511,-1.3121307983
0.37,-0.00299331978286,-0.892951931476,1.32528863893,-0.00296851237305,0.900426029589,-1.34456517208,0.000362824604551,-0.877348675783,1.29594439173,0.00035106109126,0.881500363,-1.30900800557
0.38,-0.00308352895965,-0.891423898012,1.32228632445,-0.00305730663531,0.899126243259,-1.34207778862,0.000408827976204,-0.875628651598,1.29258609272,0.000396299746743,0.87995499207,-1.30606553266
0.39,-0.00316850800964,-0.889970159697,1.31942331372,-0.00314089218145,0.897892242511,-1.33970778328,0.000452567533511,-0.874009123756,1.28941623788,0.000439279424911,0.87850542344,-1.30329663731
0.4,-0.00324779858939,-0.888586301271,1.31669452461,-0.00321881818689,0.896719158937,-1.33744933175,0.000493517304257,-0.872485057472,1.2864285928,0.000479479034569,0.877146097285,-1.30069421413
