time,F_base_x,F_base_y,F_base_z,L0_body_front_x,L0_body_front_y,L0_body_front_z,L1_body_rear_x,L1_body_rear_y,L1_body_rear_z,Lrl1_hip_roll_x,Lrl1_hip_roll_y,Lrl1_hip_roll_z,Lrl2_hip_pitch_x,Lrl2_hip_pitch_y,Lrl2_hip_pitch_z,Lrl3_knee_x,Lrl3_knee_y,Lrl3_knee_z,Lrl4_wheel_x,Lrl4_wheel_y,Lrl4_wheel_z,Lrl4_wheel_contact_x,Lrl4_wheel_contact_y,Lrl4_wheel_contact_z,Lrr1_hip_roll_x,Lrr1_hip_roll_y,Lrr1_hip_roll_z,Lrr2_hip_pitch_x,Lrr2_hip_pitch_y,Lrr2_hip_pitch_z,Lrr3_knee_x,Lrr3_knee_y,Lrr3_knee_z,Lrr4_wheel_x,Lrr4_wheel_y,Lrr4_wheel_z,Lrr4_wheel_contact_x,Lrr4_wheel_contact_y,Lrr4_wheel_contact_z,Lfl1_hip_roll_x,Lfl1_hip_roll_y,Lfl1_hip_roll_z,Lfl2_hip_pitch_x,Lfl2_hip_pitch_y,Lfl2_hip_pitch_z,Lfl3_knee_x,Lfl3_knee_y,Lfl3_knee_z,Lfl4_wheel_x,Lfl4_wheel_y,Lfl4_wheel_z,Lfl4_wheel_contact_x,Lfl4_wheel_contact_y,Lfl4_wheel_contact_z,Lfr1_hip_roll_x,Lfr1_hip_roll_y,Lfr1_hip_roll_z,Lfr2_hip_pitch_x,Lfr2_hip_pitch_y,Lfr2_hip_pitch_z,Lfr3_knee_x,Lfr3_knee_y,Lfr3_knee_z,Lfr4_wheel_x,Lfr4_wheel_y,Lfr4_wheel_z,Lfr4_wheel_contact_x,Lfr4_wheel_contact_y,Lfr4_wheel_contact_z
0,0,0,0,0,0,0,0,0,0,1.06700844745e-20,2.18847215393e-30,-2.18847156162e-30,1.0665226648e-20,2.36847578587e-14,-8.73702883942e-31,1.0674942301e-20,-2.36847578587e-14,-3.50323848236e-30,1.0674942301e-20,-2.36847578587e-14,-3.50323848236e-30,1.0674942301e-20,-2.36847578587e-14,-3.50323848236e-30,1.95297924081e-17,4.00562966108e-27,-4.00562857695e-27,1.95297875503e-17,2.36847578587e-14,-4.0043129081e-27,1.9529797266e-17,-2.36847578587e-14,-4.0069439852e-27,1.9529797266e-17,-2.36847578587e-14,-4.0069439852e-27,1.9529797266e-17,-2.36847578587e-14,-4.0069439852e-27,9.38776641624e-19,1.92546417403e-28,-1.92546365291e-28,9.3877591295e-19,3.5527136788e-15,-1.92349075411e-28,9.38777370298e-19,-3.5527136788e-15,-1.92743554012e-28,9.38777370298e-19,-3.5527136788e-15,-1.92743554012e-28,9.38777370298e-19,-3.5527136788e-15,-1.92743554012e-28,-4.72208073173e-19,-9.68515499077e-29,9.68515236948e-29,-4.72208801847e-19,3.5527136788e-15,9.70487173074e-29,-4.72207344499e-19,-3.5527136788e-15,9.66542868548e-29,-4.72207344499e-19,-3.5527136788e-15,9.66542868548e-29,-4.72207344499e-19,-3.5527136788e-15,9.66542868548e-29
0.01,-0.00050001413602,0.0133135269764,0.000572014063565,-0.00050001413602,0.0133135269764,0.000572014063565,-0.00050001413602,0.0133135269764,0.000572014063565,-0.000272893950235,0.0133135275959,0.00057199775628,-0.000272900610032,0.0157548587668,0.00057199490128,-0.000272851887062,-0.00210588184887,0.000572015788417,-0.000272851887062,-0.00210588184887,0.000572015788417,-0.000272851887062,-0.00210588184887,0.000572015788417,-0.000272892069649,0.0133135275959,0.000571997756145,-0.000272898182935,0.0155545204898,0.000571995135329,-0.000272853598006,-0.000789307610192,0.00057201424925,-0.000272853598006,-0.000789307610192,0.00057201424925,-0.000272853598006,-0.000789307610192,0.00057201424925,-0.000840015081354,0.0133135260489,0.000572038475717,-0.000840091509255,0.0413282757646,0.000571930005477,-0.000839909907346,-0.0252381482091,0.000572187743848,-0.000839909907346,-0.0252381482091,0.000572187743848,-0.000839909907346,-0.0252381482091,0.000572187743848,-0.000840010243092,0.0133135260489,0.000572038475369,-0.000840084061901,0.0403719097801,0.00057193370646,-0.000839910526323,-0.0232377898812,0.000572180000508,-0.000839910526323,-0.0232377898812,0.000572180000508,-0.000839910526323,-0.0232377898812,0.000572180000508
0.02,-0.00151430818181,0.0144055364998,0.00171953115029,-0.00151430818181,0.0144055364998,0.00171953115029,-0.00151430818181,0.0144055364998,0.00171953115029,-0.000648280378961,0.0144055486332,0.00171934456772,-0.000648766693536,0.0491134508599,0.00171914899793,-0.000647745724064,-0.0237523657649,0.00171955957741,-0.000647745724064,-0.0237523657649,0.00171955957741,-0.000647745724064,-0.0237523657649,0.00171955957741,-0.000648253359533,0.0144055486336,0.0017193445619,-0.000648734373212,0.0487351299673,0.00171915112449,-0.000647771324354,-0.019996936362,0.0017195384101,-0.000647771324354,-0.019996936362,0.0017195384101,-0.000647771324354,-0.019996936362,0.0017195384101,-0.00235377646391,0.0144055247385,0.00171971201071,-0.00235466024292,0.0774666934659,0.00171848073392,-0.00235288239576,-0.0493898146546,0.00172095762227,-0.00235288239576,-0.0493898146546,0.00172095762227,-0.00235288239576,-0.0493898146546,0.00172095762227,-0.00235370551442,0.0144055247395,0.00171971199543,-0.00235455219365,0.0748194754953,0.00171853241235,-0.00235289283747,-0.0435822279561,0.00172084420695,-0.00235289283747,-0.0435822279561,0.00172084420695,-0.00235289283747,-0.0435822279561,0.00172084420695
0.03,-0.00196486787433,0.0105079826082,0.00388279782237,-0.00196486787433,0.0105079826082,0.00388279782237,-0.00196486787433,0.0105079826082,0.00388279782237,-0.00045308601743,0.0105080457142,0.00388227953254,-0.000456279545938,0.0870059513795,0.00388142111789,-0.000450410064292,-0.0535918395065,0.00388299882387,-0.000450410064292,-0.0535918395065,0.00388299882387,-0.000450410064292,-0.0535918395065,0.00388299882387,-0.000452921213463,0.010508045721,0.00388227947604,-0.000456175362647,0.0884580618361,0.00388140481765,-0.000450512305514,-0.0471950289869,0.00388292694836,-0.000450512305514,-0.0471950289869,0.00388292694836,-0.000450512305514,-0.0471950289869,0.00388292694836,-0.00430665518712,0.0105078848555,0.00388360066607,-0.00431078241841,0.10933813745,0.00387839950095,-0.00430313585973,-0.0737655639939,0.00388803574654,-0.00430313585973,-0.0737655639939,0.00388803574654,-0.00430313585973,-0.0737655639939,0.00388803574654,-0.00430626801791,0.0105078848717,0.00388360053334,-0.00431024218982,0.105672994664,0.0038785924118,-0.00430320907341,-0.0627412839869,0.00388745531521,-0.00430320907341,-0.0627412839869,0.00388745531521,-0.00430320907341,-0.0627412839869,0.00388745531521
0.04,-0.00179234802895,0.00416601529006,0.00616851514513,-0.00179234802895,0.00416601529006,0.00616851514513,-0.00179234802895,0.00416601529006,0.00616851514513,-0.000186104418359,0.00416616299531,0.0061678445849,-0.000197332761207,0.126262521406,0.00616608331699,-0.00017775823132,-0.0865897978653,0.00616915376039,-0.00017775823132,-0.0865897978653,0.00616915376039,-0.00017775823132,-0.0865897978653,0.00616915376039,-0.000185528628851,0.00416616304826,0.00616784434452,-0.000197115414412,0.130160209028,0.00616602729248,-0.000177985643425,-0.0778558306812,0.00616902724352,-0.000177985643425,-0.0778558306812,0.00616902724352,-0.000177985643425,-0.0778558306812,0.00616902724352,-0.00631436608908,0.00416559945912,0.00617040295685,-0.00632668267983,0.138040038841,0.00615625373233,-0.0063050403906,-0.0971995169439,0.00618111626252,-0.0063050403906,-0.0971995169439,0.00618111626252,-0.0063050403906,-0.0971995169439,0.00618111626252,-0.00631316550152,0.00416559956952,0.00617040245564,-0.00632509389496,0.133820556405,0.00615670023108,-0.00630531818164,-0.0811303730582,0.00617941672397,-0.00630531818164,-0.0811303730582,0.00617941672397,-0.00630531818164,-0.0811303730582,0.00617941672397
0.05,-0.00194534963441,-0.00362532904609,0.00777151674362,-0.00194534963441,-0.00362532904609,0.00777151674362,-0.00194534963441,-0.00362532904609,0.00777151674362,-0.000261228440705,-0.00362505636303,0.0077708083401,-0.000288491115604,0.16474505233,0.00776802245811,-0.000241874586508,-0.123151498536,0.00777278604604,-0.000241874586508,-0.123151498536,0.00777278604604,-0.000241874586508,-0.123151498536,0.00777278604604,-0.000259939126548,-0.00362505615428,0.00777080779777,-0.00028802710579,0.169842011192,0.00776793962493,-0.00024234291218,-0.11229658701,0.00777260461568,-0.00024234291218,-0.11229658701,0.00777260461568,-0.00024234291218,-0.11229658701,0.00777260461568,-0.00799284374832,-0.00362630822096,0.00777406054277,-0.00801980895863,0.162837164405,0.00774453718147,-0.00797376903932,-0.121379600827,0.00779494484216,-0.00797376903932,-0.121379600827,0.00779494484216,-0.00797376903932,-0.121379600827,0.00779494484216,-0.00799027558138,-0.00362630780513,0.0077740594625,-0.00801641342809,0.157729638045,0.00774544601067,-0.007974450981,-0.101315814885,0.00779138286506,-0.007974450981,-0.101315814885,0.00779138286506,-0.007974450981,-0.101315814885,0.00779138286506
0.06,-0.00283686890805,-0.0119057120928,0.00779580492179,-0.00283686890805,-0.0119057120928,0.00779580492179,-0.00283686890805,-0.0119057120928,0.00779580492179,-0.00117913691942,-0.011905313717,0.00779523649821,-0.0012302110084,0.200618394659,0.00779024482551,-0.00114395993967,-0.158279773517,0.00779867448356,-0.00114395993967,-0.158279773517,0.00779867448356,-0.00114395993967,-0.158279773517,0.00779867448356,-0.00117718680338,-0.0119053132483,0.00779523582953,-0.00122906660685,0.203971051395,0.00779017135956,-0.00114501569753,-0.145772076655,0.00779837635029,-0.00114501569753,-0.145772076655,0.00779837635029,-0.00114501569753,-0.145772076655,0.00779837635029,-0.00895056427781,-0.0119071812981,0.00779790126102,-0.0089974633759,0.183177536122,0.00774671699854,-0.00891917367614,-0.142481689251,0.00783216001782,-0.00891917367614,-0.142481689251,0.00783216001782,-0.00891917367614,-0.142481689251,0.00783216001782,-0.00894650656715,-0.011907180323,0.00779789986966,-0.00899175818817,0.176324593422,0.00774852438653,-0.00892033174061,-0.120785799818,0.00782646005551,-0.00892033174061,-0.120785799818,0.00782646005551,-0.00892033174061,-0.120785799818,0.00782646005551
0.07,-0.00457895970773,-0.0189831650415,0.00730815756944,-0.00457895970773,-0.0189831650415,0.00730815756944,-0.00457895970773,-0.0189831650415,0.00730815756944,-0.00241936625415,-0.0189824822564,0.007307752091,-0.00249910460154,0.233217182645,0.00729732456097,-0.00236497525081,-0.191012543886,0.00731486490233,-0.00236497525081,-0.191012543886,0.00731486490233,-0.00236497525081,-0.191012543886,0.00731486490233,-0.00241690374907,-0.0189824814778,0.00730775162865,-0.00249671033214,0.233433009435,0.00729732775533,-0.00236706570082,-0.176612277556,0.00731426118564,-0.00236706570082,-0.176612277556,0.00731426118564,-0.00236706570082,-0.176612277556,0.00731426118564,-0.00972346788613,-0.0189847915485,0.00730912348602,-0.00979344911801,0.202313331184,0.00723035403106,-0.00967789725544,-0.163090500375,0.00736041686348,-0.00967789725544,-0.163090500375,0.00736041686348,-0.00967789725544,-0.163090500375,0.00736041686348,-0.00971782358003,-0.018984789764,0.00730912242626,-0.00978485777851,0.19299409108,0.00723369248189,-0.009679512672,-0.140133451061,0.00735223161122,-0.009679512672,-0.140133451061,0.00735223161122,-0.009679512672,-0.140133451061,0.00735223161122
0.08,-0.00620362917919,-0.0253647011847,0.00709272936773,-0.00620362917919,-0.0253647011847,0.00709272936773,-0.00620362917919,-0.0253647011847,0.00709272936773,-0.00371428920644,-0.0253637348311,0.00709281577188,-0.0038261770641,0.26286275903,0.00707206040685,-0.00363780173888,-0.222397756774,0.00710700431158,-0.00363780173888,-0.222397756774,0.00710700431158,-0.00363780173888,-0.222397756774,0.00710700431158,-0.00371120947697,-0.0253637336355,0.00709281587878,-0.00382207154205,0.260220285642,0.00707227294015,-0.00364115828908,-0.205817703884,0.00710579648899,-0.00364115828908,-0.205817703884,0.00710579648899,-0.00364115828908,-0.205817703884,0.00710579648899,-0.0108231915571,-0.0253664944836,0.00709256902427,-0.010918491986,0.22013877132,0.00697995447668,-0.0107616636438,-0.183869734049,0.00716527528805,-0.0107616636438,-0.183869734049,0.00716527528805,-0.0107616636438,-0.183869734049,0.00716527528805,-0.0108155324158,-0.0253664915104,0.00709256929011,-0.0109062245137,0.208267160725,0.00698544044458,-0.0107636439818,-0.159037281081,0.00715386181896,-0.0107636439818,-0.159037281081,0.00715386181896,-0.0107636439818,-0.159037281081,0.00715386181896
0.09,-0.00722274717536,-0.0309630865223,0.00748206511696,-0.00722274717536,-0.0309630865223,0.00748206511696,-0.00722274717536,-0.0309630865223,0.00748206511696,-0.00476926281604,-0.0309619556333,0.00748284306298,-0.00491628340949,0.288027072892,0.00744629301206,-0.00466821176674,-0.250211349826,0.00750796485653,-0.00466821176674,-0.250211349826,0.00750796485653,-0.00466821176674,-0.250211349826,0.00750796485653,-0.00476516973334,-0.0309619537467,0.0074828443608,-0.00491024084155,0.28379727281,0.00744681449922,-0.00467279127675,-0.23139449957,0.00750578747501,-0.00467279127675,-0.23139449957,0.00750578747501,-0.00467279127675,-0.23139449957,0.00750578747501,-0.0122872415455,-0.0309654209087,0.00748045927699,-0.0124100179543,0.235505524872,0.00732743650243,-0.0122080063506,-0.202935570023,0.00757921431868,-0.0122080063506,-0.202935570023,0.00757921431868,-0.0122080063506,-0.202935570023,0.00757921431868,-0.0122767690128,-0.0309654160816,0.0074804625976,-0.01239311699,0.221553372021,0.00733551792064,-0.0122101962067,-0.175453396923,0.00756339806496,-0.0122101962067,-0.175453396923,0.00756339806496,-0.0122101962067,-0.175453396923,0.00756339806496
