time,F_base_w,F_base_x,F_base_y,F_base_z,L0_body_front_w,L0_body_front_x,L0_body_front_y,L0_body_front_z,L1_body_rear_w,L1_body_rear_x,L1_body_rear_y,L1_body_rear_z,Lrl1_hip_roll_w,Lrl1_hip_roll_x,Lrl1_hip_roll_y,Lrl1_hip_roll_z,Lrl2_hip_pitch_w,Lrl2_hip_pitch_x,Lrl2_hip_pitch_y,Lrl2_hip_pitch_z,Lrl3_knee_w,Lrl3_knee_x,Lrl3_knee_y,Lrl3_knee_z,Lrl4_wheel_w,Lrl4_wheel_x,Lrl4_wheel_y,Lrl4_wheel_z,Lrl4_wheel_contact_w,Lrl4_wheel_contact_x,Lrl4_wheel_contact_y,Lrl4_wheel_contact_z,Lrr1_hip_roll_w,Lrr1_hip_roll_x,Lrr1_hip_roll_y,Lrr1_hip_roll_z,Lrr2_hip_pitch_w,Lrr2_hip_pitch_x,Lrr2_hip_pitch_y,Lrr2_hip_pitch_z,Lrr3_knee_w,Lrr3_knee_x,Lrr3_knee_y,Lrr3_knee_z,Lrr4_wheel_w,Lrr4_wheel_x,Lrr4_wheel_y,Lrr4_wheel_z,Lrr4_wheel_contact_w,Lrr4_wheel_contact_x,Lrr4_wheel_contact_y,Lrr4_wheel_contact_z,Lfl1_hip_roll_w,Lfl1_hip_roll_x,Lfl1_hip_roll_y,Lfl1_hip_roll_z,Lfl2_hip_pitch_w,Lfl2_hip_pitch_x,Lfl2_hip_pitch_y,Lfl2_hip_pitch_z,Lfl3_knee_w,Lfl3_knee_x,Lfl3_knee_y,Lfl3_knee_z,Lfl4_wheel_w,Lfl4_wheel_x,Lfl4_wheel_y,Lfl4_wheel_z,Lfl4_wheel_contact_w,Lfl4_wheel_contact_x,Lfl4_wheel_contact_y,Lfl4_wheel_contact_z,Lfr1_hip_roll_w,Lfr1_hip_roll_x,Lfr1_hip_roll_y,Lfr1_hip_roll_z,Lfr2_hip_pitch_w,Lfr2_hip_pitch_x,Lfr2_hip_pitch_y,Lfr2_hip_pitch_z,Lfr3_knee_w,Lfr3_knee_x,Lfr3_knee_y,Lfr3_knee_z,Lfr4_wheel_w,Lfr4_wheel_x,Lfr4_wheel_y,Lfr4_wheel_z,Lfr4_wheel_contact_w,Lfr4_wheel_contact_x,Lfr4_wheel_contact_y,Lfr4_wheel_contact_z
8.58,0.990771353738,0.00103966440701,-0.13552637492,0.00190929599189,0.561674384042,0.427187673616,0.428057305317,0.564623344528,0.561674384042,0.427187673616,0.428057305317,0.564623344528,0.595719487827,0.399724102355,0.453809439216,0.528579158403,0.715636810423,0.0502495944996,0.130574515097,0.684316615191,0.599403765666,0.394177868335,0.448884021353,0.532768307235,0.599403765666,0.394177868335,0.448884021353,0.532768307235,0.599403765666,0.394177868335,0.448884021353,0.532768307235,0.533333537987,0.447649064295,0.406611215243,0.591466797152,0.640860360343,0.27227255838,0.216039189627,0.684465281106,0.307772830853,0.624588049913,0.610450259487,0.377513090087,0.307772830853,0.624588049913,0.610450259487,0.377513090087,0.307772830853,0.624588049913,0.610450259487,0.377513090087,0.577793640827,0.414609270843,0.440251652644,0.548116906777,0.6782504245,0.213828670938,0.247444597904,0.65804622339,0.475401570938,0.52890423065,0.54758347141,0.440914961176,0.475401570938,0.52890423065,0.54758347141,0.440914961176,0.475401570938,0.52890423065,0.54758347141,0.440914961176,0.57567440639,0.416304914793,0.43864858719,0.550342268686,0.710336205768,-0.0115446537035,0.0215216645029,0.70343870643,0.532006091282,0.470829399138,0.490577184582,0.504602042915,0.532006091282,0.470829399138,0.490577184582,0.504602042915,0.532006091282,0.470829399138,0.490577184582,0.504602042915
8.59,0.991184913651,7.48617497717e-05,-0.132475683832,0.00162927579613,0.560978229881,0.428577407886,0.430131822048,0.562682367514,0.560978229881,0.428577407886,0.430131822048,0.562682367514,0.595535277325,0.400434802054,0.456447092435,0.525971248808,0.715983681882,0.048761301394,0.13206298326,0.683775600045,0.594811875102,0.401508568368,0.457395265633,0.525146906818,0.594811875102,0.401508568368,0.457395265633,0.525146906818,0.594811875102,0.401508568368,0.457395265633,0.525146906818,0.533730867586,0.448446147648,0.409375172119,0.588591014285,0.643881332287,0.26718797931,0.213428138319,0.684452951939,0.299902610995,0.6293099477,0.616486436406,0.366021703417,0.299902610995,0.6293099477,0.616486436406,0.366021703417,0.299902610995,0.6293099477,0.616486436406,0.366021703417,0.577694355312,0.415408996867,0.442862669696,0.5455064188,0.677332003542,0.21798339344,0.253993442168,0.655127413942,0.472054986717,0.532409139998,0.552102110507,0.434612306241,0.472054986717,0.532409139998,0.552102110507,0.434612306241,0.472054986717,0.532409139998,0.552102110507,0.434612306241,0.575296501098,0.417347160695,0.441036649665,0.548034631147,0.710563402627,-0.0156322603387,0.0197221028675,0.703182993212,0.526962610988,0.476922554862,0.497535701919,0.497306252323,0.526962610988,0.476922554862,0.497535701919,0.497306252323,0.526962610988,0.476922554862,0.497535701919,0.497306252323
8.6,0.991616909693,-0.00101612107162,-0.129201782841,0.00133087145302,0.560251970988,0.430034067164,0.432381059803,0.560566721458,0.560251970988,0.430034067164,0.432381059803,0.560566721458,0.595186655128,0.401298523714,0.459175537962,0.523326060655,0.716219855799,0.0481329173863,0.134269981607,0.683142673577,0.59012918703,0.40869940322,0.465674573047,0.517551478059,0.59012918703,0.40869940322,0.465674573047,0.517551478059,0.59012918703,0.40869940322,0.465674573047,0.517551478059,0.534013171088,0.449369616431,0.412249472561,0.585616985159,0.646853576496,0.262075503702,0.210809345107,0.684438675813,0.291931213,0.633939497068,0.622316734276,0.354427373624,0.291931213,0.633939497068,0.622316734276,0.354427373624,0.291931213,0.633939497068,0.622316734276,0.354427373624,0.57752593964,0.416287593458,0.445631371574,0.542753267374,0.67623499081,0.222570906966,0.261041115684,0.651940154078,0.468987490719,0.535613951437,0.556376534472,0.428501552465,0.468987490719,0.535613951437,0.556376534472,0.428501552465,0.468987490719,0.535613951437,0.556376534472,0.428501552465,0.574823958164,0.418495097871,0.443558939551,0.545614091939,0.710806630144,-0.0177387813802,0.0199255643824,0.702881385486,0.522301458345,0.482454056292,0.503953963483,0.490377072127,0.522301458345,0.482454056292,0.503953963483,0.490377072127,0.522301458345,0.482454056292,0.503953963483,0.490377072127
8.61,0.992034685257,-0.00216033064443,-0.125942286075,0.00102800591748,0.559554647941,0.431452031311,0.434640367987,0.558422323302,0.559554647941,0.431452031311,0.434640367987,0.558422323302,0.594849080464,0.4021281109,0.461904846511,0.520664447284,0.716081000776,0.0527299386713,0.141498897719,0.681487795811,0.587985993528,0.412098189173,0.47061592055,0.512804260143,0.587985993528,0.412098189173,0.47061592055,0.512804260143,0.587985993528,0.412098189173,0.47061592055,0.512804260143,0.534085355183,0.450412547514,0.414959807508,0.582829073205,0.64889087921,0.258958020648,0.209940282414,0.683963776994,0.289420633712,0.635888611599,0.624755866051,0.348656676768,0.289420633712,0.635888611599,0.624755866051,0.348656676768,0.289420633712,0.635888611599,0.624755866051,0.348656676768,0.577700953192,0.416854680307,0.448659425747,0.539628116275,0.674943249169,0.227942594122,0.26956099298,0.647943404357,0.469135408306,0.536113965951,0.558540088949,0.424884399835,0.469135408306,0.536113965951,0.558540088949,0.424884399835,0.469135408306,0.536113965951,0.558540088949,0.424884399835,0.574479074126,0.419517536191,0.446170529768,0.543056800515,0.711258160669,-0.0115325045971,0.0286746347055,0.702251091522,0.522127309524,0.483119283853,0.505960882856,0.48783441375,0.522127309524,0.483119283853,0.505960882856,0.48783441375,0.522127309524,0.483119283853,0.505960882856,0.48783441375
8.62,0.992410834617,-0.00330694534406,-0.122919717426,0.000736556722942,0.558950470243,0.432723807562,0.436767309743,0.55638008171,0.558950470243,0.432723807562,0.436767309743,0.55638008171,0.594608393758,0.402814239585,0.464495710292,0.518097752921,0.715897380788,0.0575273301987,0.148901200161,0.679713159393,0.586188323471,0.414971930334,0.475064957537,0.508423870979,0.586188323471,0.414971930334,0.475064957537,0.508423870979,0.586188323471,0.414971930334,0.475064957537,0.508423870979,0.534269945944,0.451276804782,0.417570140165,0.58012071879,0.650606819626,0.256526598872,0.209917326979,0.683256603452,0.289202312776,0.636755174269,0.625960960579,0.34507643524,0.289202312776,0.636755174269,0.625960960579,0.34507643524,0.289202312776,0.636755174269,0.625960960579,0.34507643524,0.578023891258,0.417220162195,0.451600390555,0.536537794236,0.673651626356,0.233190413428,0.278056710705,0.643816886253,0.470140945503,0.535865443903,0.560102721809,0.422019736997,0.470140945503,0.535865443903,0.560102721809,0.422019736997,0.470140945503,0.535865443903,0.560102721809,0.422019736997,0.574213373633,0.420404830791,0.448637219521,0.540613933459,0.711641855101,-0.00520483234228,0.037498468231,0.701521663721,0.522186397176,0.483510689453,0.507701618642,0.485569610064,0.522186397176,0.483510689453,0.507701618642,0.485569610064,0.522186397176,0.483510689453,0.507701618642,0.485569610064
8.63,0.99274335703,-0.00445247738993,-0.120168988278,0.000465589731417,0.558449616394,0.433828150816,0.438746218051,0.554462728824,0.558449616394,0.433828150816,0.438746218051,0.554462728824,0.594457038816,0.40335479404,0.466915429622,0.515670166587,0.715660655095,0.0624826985852,0.156382153112,0.677842431037,0.58462575217,0.41747693442,0.479132311016,0.504339139536,0.58462575217,0.41747693442,0.479132311016,0.504339139536,0.58462575217,0.41747693442,0.479132311016,0.504339139536,0.534507811632,0.45199023442,0.420011828742,0.577577952323,0.651806192594,0.255230209816,0.211059507438,0.682246371638,0.291535946221,0.636396546791,0.625771334288,0.344116934307,0.291535946221,0.636396546791,0.625771334288,0.344116934307,0.291535946221,0.636396546791,0.625771334288,0.344116934307,0.57847065327,0.417392632226,0.45441005585,0.533541558842,0.672348656059,0.238311121912,0.286448165563,0.639611243111,0.471990886537,0.534854661714,0.561034005859,0.419995164423,0.471990886537,0.534854661714,0.561034005859,0.419995164423,0.471990886537,0.534854661714,0.561034005859,0.419995164423,0.574027864873,0.421145224142,0.450934372693,0.538318587878,0.711948055568,0.00112055452502,0.0462446281324,0.700706889434,0.522315426442,0.483795292215,0.509322621994,0.483445112972,0.522315426442,0.483795292215,0.509322621994,0.483445112972,0.522315426442,0.483795292215,0.509322621994,0.483445112972
8.64,0.993033038016,-0.00558928867726,-0.117703422524,0.0002226808982,0.55805153407,0.434758822959,0.440570792648,0.55268492638,0.55805153407,0.434758822959,0.440570792648,0.55268492638,0.594382018699,0.403757481108,0.469145770442,0.513412269402,0.7153641302,0.0675592253277,0.163861953717,0.675898788592,0.583207741979,0.419736604789,0.48290381037,0.500493578606,0.583207741979,0.419736604789,0.48290381037,0.500493578606,0.583207741979,0.419736604789,0.48290381037,0.500493578606,0.534761447196,0.452574696011,0.422248744231,0.5752498041,0.652384103173,0.255320666622,0.213530780409,0.680889818503,0.296537123606,0.634712056921,0.624093612537,0.345996390028,0.296537123606,0.634712056921,0.624093612537,0.345996390028,0.296537123606,0.634712056921,0.624093612537,0.345996390028,0.579038410291,0.417369245773,0.457078516404,0.530656821244,0.671043166366,0.243276872684,0.294694471774,0.635352343504,0.474692774901,0.533056598652,0.561323061216,0.418848245833,0.474692774901,0.533056598652,0.561323061216,0.418848245833,0.474692774901,0.533056598652,0.561323061216,0.418848245833,0.573916280103,0.421738931634,0.453049810748,0.536192359101,0.712172269445,0.00736760862685,0.0548118650912,0.699822860746,0.522401500565,0.484087074017,0.510919147417,0.481370960674,0.522401500565,0.484087074017,0.510919147417,0.481370960674,0.522401500565,0.484087074017,0.510919147417,0.481370960674
8.65,0.99328192359,-0.00670534870627,-0.115525141825,1.32166306369e-05,0.557749598655,0.435519108214,0.442237673664,0.551057466669,0.557749598655,0.435519108214,0.442237673664,0.551057466669,0.594369563247,0.404034633019,0.471176261021,0.511345058309,0.715003387246,0.0727277018715,0.171276297314,0.673903010518,0.581863375943,0.421846149833,0.486443114459,0.496843973499,0.581863375943,0.421846149833,0.486443114459,0.496843973499,0.581863375943,0.421846149833,0.486443114459,0.496843973499,0.535044205792,0.453020557567,0.424291678034,0.573128819918,0.652352247637,0.256780982031,0.217326063081,0.679168207866,0.304200738101,0.631634260208,0.620903552966,0.350683404488,0.304200738101,0.631634260208,0.620903552966,0.350683404488,0.304200738101,0.631634260208,0.620903552966,0.350683404488,0.579642606957,0.4172226154,0.459539272345,0.527980486924,0.669712748149,0.248082844162,0.302612684967,0.631161865369,0.478123651357,0.530526188433,0.56094067398,0.418670870343,0.478123651357,0.530526188433,0.56094067398,0.418670870343,0.478123651357,0.530526188433,0.56094067398,0.418670870343,0.573869456333,0.422192951036,0.454977104615,0.534249748208,0.712313778717,0.013495238685,0.0631359557962,0.698885405678,0.522371759533,0.484459271414,0.512546255451,0.479294580824,0.522371759533,0.484459271414,0.512546255451,0.479294580824,0.522371759533,0.484459271414,0.512546255451,0.479294580824
8.66,0.993492417667,-0.00778648443013,-0.113631690157,-0.000160280486096,0.55753543628,0.436117261784,0.443743465841,0.549588671453,0.55753543628,0.436117261784,0.443743465841,0.549588671453,0.594408007762,0.404199973314,0.472999905999,0.50948266978,0.714576455973,0.0779678567531,0.178576370522,0.671871998057,0.580539818344,0.423877361315,0.489794941931,0.493358304624,0.580539818344,0.423877361315,0.489794941931,0.493358304624,0.580539818344,0.423877361315,0.489794941931,0.493358304624,0.535398864412,0.453299324808,0.426176315192,0.571175565377,0.651810264607,0.259375405231,0.222278039039,0.677096929159,0.31440777647,0.627120380772,0.616223684247,0.357961099965,0.31440777647,0.627120380772,0.616223684247,0.357961099965,0.31440777647,0.627120380772,0.616223684247,0.357961099965,0.58032091769,0.416924140045,0.461823333051,0.525472266622,0.668405727735,0.25264973618,0.310206854034,0.627035566495,0.482301389968,0.527241382381,0.559916161166,0.419399316171,0.482301389968,0.527241382381,0.559916161166,0.419399316171,0.482301389968,0.527241382381,0.559916161166,0.419399316171,0.57387796672,0.422517922061,0.456711216241,0.532501220479,0.712374639018,0.0194856057824,0.0711765501256,0.697908721513,0.522181520127,0.48495749833,0.51423058155,0.477189264181,0.522181520127,0.48495749833,0.51423058155,0.477189264181,0.522181520127,0.48495749833,0.51423058155,0.477189264181
8.67,0.993666895833,-0.00881864749477,-0.112018942108,-0.00029696860128,0.557400726928,0.436563137417,0.445084816423,0.548285110922,0.557400726928,0.436563137417,0.445084816423,0.548285110922,0.594487823759,0.404266740063,0.474611704069,0.507834973827,0.714082606494,0.0832670452332,0.185726398935,0.669819628721,0.57919822387,0.425883537114,0.492989953296,0.490013812286,0.57919822387,0.425883537114,0.492989953296,0.490013812286,0.57919822387,0.425883537114,0.492989953296,0.490013812286,0.535841179381,0.453403280468,0.427917435988,0.569373659137,0.650878566538,0.262787739213,0.228082589773,0.674742934741,0.326909139875,0.621152733653,0.610088495371,0.367548260174,0.326909139875,0.621152733653,0.610088495371,0.367548260174,0.326909139875,0.621152733653,0.610088495371,0.367548260174,0.581038801509,0.416509301497,0.46390502102,0.52316923111,0.667140422934,0.256923613513,0.317354511003,0.623057001609,0.487115589735,0.523263307838,0.558268706164,0.421010646688,0.487115589735,0.523263307838,0.558268706164,0.421010646688,0.487115589735,0.523263307838,0.558268706164,0.421010646688,0.573933072626,0.422725428083,0.458247836016,0.530954763973,0.712358114421,0.0253352761998,0.0789094725422,0.696905542912,0.521804518431,0.485608900193,0.515981303428,0.475044561184,0.521804518431,0.485608900193,0.515981303428,0.475044561184,0.521804518431,0.485608900193,0.515981303428,0.475044561184
8.68,0.99380759712,-0.0097877993179,-0.11068198692,-0.000395805125658,0.557336594151,0.436866808005,0.44625880231,0.547152989797,0.557336594151,0.436866808005,0.44625880231,0.547152989797,0.594600781648,0.404246477471,0.476008731042,0.506409304701,0.713520923586,0.088618258219,0.192701486432,0.667758064753,0.577809851594,0.427903119275,0.49604939397,0.486795331385,0.577809851594,0.427903119275,0.49604939397,0.486795331385,0.577809851594,0.427903119275,0.49604939397,0.486795331385,0.536366142254,0.453339782105,0.429514340315,0.567725140247,0.649686744314,0.266669703675,0.234363649926,0.672211338046,0.341357329402,0.613743244573,0.602549044053,0.379116147,0.341357329402,0.613743244573,0.602549044053,0.379116147,0.341357329402,0.613743244573,0.602549044053,0.379116147,0.581793553645,0.415985626935,0.465784805204,0.52107267666,0.665963463204,0.260807297743,0.323962628416,0.619290266766,0.49249046939,0.518633703532,0.556032986856,0.423437760065,0.49249046939,0.518633703532,0.556032986856,0.423437760065,0.49249046939,0.518633703532,0.556032986856,0.423437760065,0.574027071096,0.422825771595,0.459584479123,0.529616271534,0.712267241508,0.0310497689105,0.0863238791748,0.695887545807,0.521226681028,0.486427238608,0.517798326486,0.47285957917,0.521226681028,0.486427238608,0.517798326486,0.47285957917,0.521226681028,0.486427238608,0.517798326486,0.47285957917
8.69,0.993916625038,-0.0106812093464,-0.109614995126,-0.000455064969315,0.557333947149,0.437037742768,0.447263887258,0.546197672923,0.557333947149,0.437037742768,0.447263887258,0.546197672923,0.594739345002,0.404148934384,0.477190331299,0.505210983707,0.712889724102,0.0940185669281,0.199485804504,0.665698253073,0.576353273001,0.429962968589,0.498988445776,0.483693375317,0.576353273001,0.429962968589,0.498988445776,0.483693375317,0.576353273001,0.429962968589,0.498988445776,0.483693375317,0.53697257991,0.453112588869,0.430970944795,0.566227405709,0.648386381183,0.270639373453,0.240724400326,0.669627652745,0.357377287657,0.60492317201,0.593675249302,0.392299794289,0.357377287657,0.60492317201,0.593675249302,0.392299794289,0.357377287657,0.60492317201,0.593675249302,0.392299794289,0.582557966999,0.415381583457,0.467445305436,0.519210209488,0.664902336408,0.264235742904,0.329921638417,0.615821457661,0.498272919691,0.513458608159,0.553269186963,0.426588281565,0.498272919691,0.513458608159,0.553269186963,0.426588281565,0.498272919691,0.513458608159,0.553269186963,0.426588281565,0.574153187997,0.422827451192,0.460721086957,0.528489492103,0.712104240415,0.0366399720537,0.0934195571687,0.694865346358,0.520441838872,0.487416894579,0.519677249553,0.470638523208,0.520441838872,0.487416894579,0.519677249553,0.470638523208,0.520441838872,0.487416894579,0.519677249553,0.470638523208
8.7,0.993995898186,-0.011488252351,-0.108811542558,-0.000471861902625,0.557383777408,0.437083982591,0.448100373151,0.545423663244,0.557383777408,0.437083982591,0.448100373151,0.545423663244,0.594896110387,0.403981983771,0.478157828592,0.504244251916,0.712186137727,0.0994672337784,0.206069928625,0.663650781022,0.574810829758,0.432082556184,0.501819775877,0.480701661296,0.574810829758,0.432082556184,0.501819775877,0.480701661296,0.574810829758,0.432082556184,0.501819775877,0.480701661296,0.537652103062,0.452729665275,0.432287175887,0.56488393836,0.647152008774,0.27427761718,0.246720845676,0.667154322899,0.374647079813,0.594704547935,0.583504211075,0.406803271756,0.374647079813,0.594704547935,0.583504211075,0.406803271756,0.374647079813,0.594704547935,0.583504211075,0.406803271756,0.583317402477,0.414713111226,0.468880995171,0.517594876049,0.664005581324,0.267100626404,0.33511301398,0.612742287758,0.504341329855,0.507824752898,0.550033657348,0.430368236664,0.504341329855,0.507824752898,0.550033657348,0.430368236664,0.504341329855,0.507824752898,0.550033657348,0.430368236664,0.574305457053,0.422736662669,0.461660119884,0.527576430238,0.711870133798,0.0421183638429,0.100203396554,0.693848856274,0.519446967864,0.488577416121,0.521614205109,0.46838614098,0.519446967864,0.488577416121,0.521614205109,0.46838614098,0.519446967864,0.488577416121,0.521614205109,0.46838614098
8.71,0.99404721887,-0.0122021835775,-0.108263738935,-0.000442950041697,0.557478045621,0.437012123201,0.448771356849,0.544832912091,0.557478045621,0.437012123201,0.448771356849,0.544832912091,0.595063244612,0.403752791065,0.478914408073,0.503512073698,0.711406463476,0.104963922877,0.212447947004,0.661626245272,0.573165730521,0.434278282599,0.504556186798,0.477814266199,0.573165730521,0.434278282599,0.504556186798,0.477814266199,0.573165730521,0.434278282599,0.504556186798,0.477814266199,0.538398888195,0.452196561367,0.433466949652,0.563694341499,0.646126297623,0.277265036456,0.252023124586,0.664928004939,0.392783765328,0.583160360978,0.572134548845,0.422264094018,0.392783765328,0.583160360978,0.572134548845,0.422264094018,0.392783765328,0.583160360978,0.572134548845,0.422264094018,0.584108661676,0.413948402498,0.470129818903,0.516179953895,0.663343714062,0.269279270627,0.339516045712,0.610075934724,0.510641669228,0.501778132468,0.546411071369,0.434624818102,0.510641669228,0.501778132468,0.546411071369,0.434624818102,0.510641669228,0.501778132468,0.546411071369,0.434624818102,0.574478038066,0.422558576564,0.462406288803,0.526877269605,0.711565048006,0.0474968346846,0.106685682475,0.692847312405,0.518239217236,0.489907012164,0.523607690445,0.466105373985,0.518239217236,0.489907012164,0.523607690445,0.466105373985,0.518239217236,0.489907012164,0.523607690445,0.466105373985
8.72,0.994072485594,-0.0128194491312,-0.10796028066,-0.000364566984378,0.557608391094,0.436828661395,0.449283543653,0.544424375068,0.557608391094,0.436828661395,0.449283543653,0.544424375068,0.59523154471,0.403468747224,0.479466320013,0.50301533393,0.710546068226,0.110507496272,0.218616637066,0.65963561471,0.571402111643,0.436562995012,0.507210711818,0.47502596983,0.571402111643,0.436562995012,0.507210711818,0.47502596983,0.571402111643,0.436562995012,0.507210711818,0.47502596983,0.53920247193,0.451522317375,0.434514187255,0.562659499387,0.645441601233,0.2793149624,0.256332171426,0.66308529547,0.411431127334,0.570382447384,0.559673406814,0.438353702942,0.411431127334,0.570382447384,0.559673406814,0.438353702942,0.411431127334,0.570382447384,0.559673406814,0.438353702942,0.584879840079,0.413135090321,0.471162794752,0.515015136336,0.662926367897,0.270728020222,0.34300528872,0.607932843104,0.51697240341,0.495484171592,0.542482292067,0.439258389342,0.51697240341,0.495484171592,0.542482292067,0.439258389342,0.51697240341,0.495484171592,0.542482292067,0.439258389342,0.574664465266,0.422298191187,0.462967838768,0.526389371423,0.71118807032,0.0527876742508,0.11288159308,0.691869016523,0.516817352912,0.491400888936,0.525657532285,0.463798608054,0.516817352912,0.491400888936,0.525657532285,0.463798608054,0.516817352912,0.491400888936,0.525657532285,0.463798608054
8.73,0.994073836513,-0.0133380337803,-0.107885358697,-0.000231936585622,0.557764582697,0.436541190312,0.449647287618,0.54419461242,0.557764582697,0.436541190312,0.449647287618,0.54419461242,0.595389491131,0.403138128937,0.479823449926,0.502752881393,0.709599435034,0.116093233873,0.224572507136,0.657691562882,0.569503013713,0.438947963344,0.509798398699,0.472331023258,0.569503013713,0.438947963344,0.509798398699,0.472331023258,0.569503013713,0.438947963344,0.509798398699,0.472331023258,0.540044080201,0.450722324914,0.435431142577,0.561784208872,0.645191877834,0.280224309283,0.259425249984,0.661740369734,0.430227459583,0.556509259363,0.546262226508,0.454751973229,0.430227459583,0.556509259363,0.546262226508,0.454751973229,0.430227459583,0.556509259363,0.546262226508,0.454751973229,0.585619155948,0.412283520574,0.471988551519,0.51410048637,0.662780172292,0.271385225033,0.345528924727,0.606368093675,0.52319302042,0.489077254157,0.538353113848,0.44412658968,0.52319302042,0.489077254157,0.538353113848,0.44412658968,0.52319302042,0.489077254157,0.538353113848,0.44412658968,0.574857091605,0.421960680905,0.463357397558,0.526106861892,0.710737116479,0.0580020970159,0.118810142327,0.690921600532,0.515180831556,0.493051927079,0.527766016393,0.461466726798,0.515180831556,0.493051927079,0.527766016393,0.461466726798,0.515180831556,0.493051927079,0.527766016393,0.461466726798
8.74,0.994053650718,-0.0137582249656,-0.108018744234,-4.04163781148e-05,0.557935518057,0.43615854895,0.449876357649,0.544136876803,0.557935518057,0.43615854895,0.449876357649,0.544136876803,0.59552365241,0.402770767197,0.479998673004,0.502721157727,0.708561026944,0.121712705103,0.230310924728,0.655808025617,0.567450321876,0.441444043669,0.512336089602,0.469722279441,0.567450321876,0.441444043669,0.512336089602,0.469722279441,0.567450321876,0.441444043669,0.512336089602,0.469722279441,0.540895566464,0.449820122858,0.436216544924,0.561078398431,0.645457407126,0.279805097049,0.261080691998,0.661007349065,0.448882365601,0.541674051991,0.532016840401,0.471223858459,0.448882365601,0.541674051991,0.532016840401,0.471223858459,0.448882365601,0.541674051991,0.532016840401,0.471223858459,0.586326633726,0.411392953371,0.472629722839,0.513418018372,0.662936265861,0.271179997247,0.347055579249,0.605416667604,0.529197361056,0.48267301204,0.534132175729,0.449087670006,0.529197361056,0.48267301204,0.534132175729,0.449087670006,0.529197361056,0.48267301204,0.534132175729,0.449087670006,0.575046942232,0.421552548917,0.463590838451,0.526020909504,0.710209556342,0.0631500067257,0.124491829545,0.690011773166,0.513329361106,0.494852002416,0.529936920806,0.459109270978,0.513329361106,0.494852002416,0.529936920806,0.459109270978,0.513329361106,0.494852002416,0.529936920806,0.459109270978
8.75,0.994014637481,-0.0140822232783,-0.108335340154,0.000213389812896,0.558109405459,0.435691842119,0.449987455322,0.544240572083,0.558109405459,0.435691842119,0.449987455322,0.544240572083,0.595619091879,0.402378854152,0.480007655114,0.502913318726,0.707426348255,0.127353078776,0.2358251418,0.653999738238,0.565225062105,0.44406246638,0.514842150506,0.467190234469,0.565225062105,0.44406246638,0.514842150506,0.467190234469,0.565225062105,0.44406246638,0.514842150506,0.467190234469,0.541740382744,0.448832214693,0.436881831037,0.560536587983,0.646274839068,0.27796012597,0.261196831231,0.660941159343,0.4670871751,0.526082284532,0.517133053014,0.487483749718,0.4670871751,0.526082284532,0.517133053014,0.487483749718,0.4670871751,0.526082284532,0.517133053014,0.487483749718,0.586960552323,0.410501992431,0.473079491678,0.512992415909,0.663384493053,0.270102925104,0.347526703239,0.605136856226,0.534821993973,0.47644518104,0.529925303921,0.454031492841,0.534821993973,0.47644518104,0.529925303921,0.454031492841,0.534821993973,0.47644518104,0.529925303921,0.454031492841,0.575223543706,0.421082980252,0.463686548197,0.526119552507,0.70960290645,0.0682401395684,0.129947013348,0.689144957343,0.511263510697,0.496792335006,0.532173834815,0.456725309181,0.511263510697,0.496792335006,0.532173834815,0.456725309181,0.511263510697,0.496792335006,0.532173834815,0.456725309181
8.76,0.993959947634,-0.0143136488834,-0.108804688094,0.000530851857689,0.558273716286,0.435155379401,0.449999880254,0.54449091935,0.558273716286,0.435155379401,0.449999880254,0.54449091935,0.595659688738,0.401977541865,0.479868890726,0.503318426806,0.706192901993,0.132996218465,0.241105352691,0.652281994196,0.562807907131,0.446815027301,0.517336075695,0.464722471841,0.562807907131,0.446815027301,0.517336075695,0.464722471841,0.562807907131,0.446815027301,0.517336075695,0.464722471841,0.542564319093,0.447775993118,0.437443432271,0.560146287319,0.647664789822,0.274608267155,0.259694081447,0.661573581468,0.484598320487,0.509944946192,0.501808337864,0.503298133997,0.484598320487,0.509944946192,0.501808337864,0.503298133997,0.484598320487,0.509944946192,0.501808337864,0.503298133997,0.587505459215,0.409626959449,0.473355944868,0.512813064325,0.664119255074,0.268146462881,0.346940444622,0.605537296432,0.539952782672,0.470540012114,0.525850737742,0.458829043437,0.539952782672,0.470540012114,0.525850737742,0.458829043437,0.539952782672,0.470540012114,0.525850737742,0.458829043437,0.575374823047,0.420564849934,0.463665076807,0.526387420588,0.708915375978,0.0732800770932,0.135194808086,0.688325056837,0.508985532563,0.498863415814,0.534478748859,0.454314304223,0.508985532563,0.498863415814,0.534478748859,0.454314304223,0.508985532563,0.498863415814,0.534478748859,0.454314304223
