time,F_base_x,F_base_y,F_base_z,L0_body_front_x,L0_body_front_y,L0_body_front_z,L1_body_rear_x,L1_body_rear_y,L1_body_rear_z,Lrl1_hip_roll_x,Lrl1_hip_roll_y,Lrl1_hip_roll_z,Lrl2_hip_pitch_x,Lrl2_hip_pitch_y,Lrl2_hip_pitch_z,Lrl3_knee_x,Lrl3_knee_y,Lrl3_knee_z,Lrl4_wheel_x,Lrl4_wheel_y,Lrl4_wheel_z,Lrl4_wheel_contact_x,Lrl4_wheel_contact_y,Lrl4_wheel_contact_z,Lrr1_hip_roll_x,Lrr1_hip_roll_y,Lrr1_hip_roll_z,Lrr2_hip_pitch_x,Lrr2_hip_pitch_y,Lrr2_hip_pitch_z,Lrr3_knee_x,Lrr3_knee_y,Lrr3_knee_z,Lrr4_wheel_x,Lrr4_wheel_y,Lrr4_wheel_z,Lrr4_wheel_contact_x,Lrr4_wheel_contact_y,Lrr4_wheel_contact_z,Lfl1_hip_roll_x,Lfl1_hip_roll_y,Lfl1_hip_roll_z,Lfl2_hip_pitch_x,Lfl2_hip_pitch_y,Lfl2_hip_pitch_z,Lfl3_knee_x,Lfl3_knee_y,Lfl3_knee_z,Lfl4_wheel_x,Lfl4_wheel_y,Lfl4_wheel_z,Lfl4_wheel_contact_x,Lfl4_wheel_contact_y,Lfl4_wheel_contact_z,Lfr1_hip_roll_x,Lfr1_hip_roll_y,Lfr1_hip_roll_z,Lfr2_hip_pitch_x,Lfr2_hip_pitch_y,Lfr2_hip_pitch_z,Lfr3_knee_x,Lfr3_knee_y,Lfr3_knee_z,Lfr4_wheel_x,Lfr4_wheel_y,Lfr4_wheel_z,Lfr4_wheel_contact_x,Lfr4_wheel_contact_y,Lfr4_wheel_contact_z
8.86,0.559006345173,-0.0951633848278,0.143547069505,0.564192934335,-0.115131462908,0.145239395962,0.564648792242,-0.125328290522,0.147710324311,0.555557048168,-0.138590315041,0.158020546041,0.550746881529,-0.143465704209,0.168828420569,0.329453316697,-0.0615192275173,0.356150981867,-3.43632466463e-16,6.90749372005e-17,8.61732517492e-15,-0.13112485961,0.0276730209907,-0.0657764856659,0.574818783742,-0.138799273743,0.143963772904,0.576703861916,-0.145037122444,0.146078016147,1.58326954335,-0.135206955942,-0.391743178312,1.72750213717,-0.114767528657,0.248206497165,1.84204248683,-0.108480280885,0.407733283497,0.557457026799,-0.106439710631,0.147784263863,0.553968832973,-0.0992728446758,0.152155216139,0.98897180912,-0.131934705638,-0.235058653455,0.856120636771,-0.0746111758241,-0.418150654975,0.799481158504,-0.0527189014524,-0.457733800197,0.576718762373,-0.106648669333,0.133727490727,0.5806282676,-0.100813531994,0.126612386997,0.261541198194,-0.051722632112,0.254911197982,1.79067235706e-16,3.3189898146e-17,-2.61767944602e-16,-0.102449083829,0.0183155297671,-0.035665931147
8.87,0.546844360035,-0.0996394584043,0.155186176745,0.560247731511,-0.12123899059,0.158793885155,0.561313189498,-0.130815804981,0.164827568923,0.55364517322,-0.143210069824,0.180861093789,0.548170941286,-0.14724135616,0.195116389026,0.351497409114,-0.0652410989143,0.36748027772,-5.04492506424e-16,1.95290364055e-16,7.55545144123e-15,-0.138645775921,0.0291806375546,-0.0665711803008,0.571466482875,-0.143451606368,0.164835950823,0.572551192175,-0.148866208067,0.169024938219,1.59617068722,-0.127617021259,-0.333146350261,1.6937539208,-0.105157975977,0.135710954582,1.77534644065,-0.0974018652755,0.254124938211,0.559081508754,-0.11522602395,0.155457600792,0.556323480174,-0.108830490334,0.157376900141,0.988169620818,-0.130732491181,-0.209419482895,0.807842784127,-0.0773783872554,-0.456636314591,0.730338758505,-0.0553276750388,-0.50861556827,0.576902818409,-0.115467560494,0.139432457826,0.581425859616,-0.110477089299,0.128772567269,0.268377150325,-0.0564324566929,0.256279670653,-1.38600598827e-15,-1.66513952626e-17,1.46238519354e-15,-0.104287994876,0.0200903846969,-0.0349723177667
8.88,0.535071856667,-0.103709386928,0.167120749794,0.557050422788,-0.1267966297,0.172699671561,0.558756287796,-0.135659383001,0.182447809475,0.552647827916,-0.147062280745,0.204372686177,0.546529081402,-0.150200350617,0.222140922061,0.374740957159,-0.068354847757,0.378368181301,6.339678975e-16,-4.77467096622e-17,7.66010265431e-15,-0.146472796825,0.0304719379107,-0.0670467728602,0.568829707477,-0.147335944447,0.186447350415,0.569084306779,-0.151861603795,0.192736295337,1.59526639451,-0.118036319475,-0.2682307898,1.65529486739,-0.0936873339179,0.0324928917521,1.70681789054,-0.0843875957819,0.109586271128,0.56175506269,-0.12357274703,0.16313618403,0.559796771006,-0.118024942278,0.162409209995,0.983075629925,-0.128958710512,-0.180794317787,0.757027913382,-0.0791785192536,-0.485628595776,0.659901360558,-0.0570149619367,-0.548354353049,0.577936942251,-0.123846410731,0.145210848268,0.5830656359,-0.119759327621,0.13089798635,0.275694680503,-0.060860113814,0.257647389795,1.26085913707e-15,1.14265802231e-16,3.08420120144e-15,-0.106254319005,0.021780255216,-0.0342394452271
8.89,0.523920695925,-0.107312352921,0.1791133794,0.554820745004,-0.131884015962,0.18670649832,0.557202678581,-0.140002477687,0.200315018606,0.552740850334,-0.1503733723,0.228341168944,0.545989621123,-0.152603445978,0.249694273914,0.399276144347,-0.0710549964185,0.388752905206,-4.01592553024e-17,8.17883078657e-17,9.75379357068e-15,-0.154614301235,0.0315993450794,-0.0671835418983,0.567195118435,-0.150679658236,0.208484984828,0.566571794767,-0.154288719779,0.217048613113,1.58092607508,-0.108309383153,-0.198907871163,1.60972722723,-0.0825432519276,-0.0602750399199,1.63364509763,-0.0719167443447,-0.0236204789427,0.565621408383,-0.131517120967,0.170622850998,0.564535002099,-0.126866834304,0.166969072438,0.972151962092,-0.127425941909,-0.148873234584,0.701459157869,-0.0815962330471,-0.505421433544,0.585699042726,-0.0596467613,-0.577270645527,0.580075676484,-0.131823406903,0.150766666881,0.58580659519,-0.128661247233,0.132699496916,0.283428584031,-0.0650646122699,0.258947574504,1.18130839984e-15,1.33084602038e-17,2.01859970361e-15,-0.108328219866,0.023387504207,-0.0334544789453
8.9,0.513575291184,-0.110543505735,0.190926397349,0.553655026852,-0.136539492726,0.200540577044,0.556748474009,-0.143919060993,0.218116056444,0.553981585672,-0.153267560416,0.252362490865,0.54661019868,-0.154614415781,0.277345782601,0.425022592648,-0.073494265955,0.39839845509,-8.50068251774e-16,8.47087118419e-17,6.94682337906e-15,-0.163010750752,0.0325950407623,-0.0669301822714,0.566699413183,-0.153603328413,0.230622343464,0.565184023981,-0.156307594784,0.241571537232,1.5556735172,-0.0984610352824,-0.128460275729,1.55743023525,-0.0711745841822,-0.141712277577,1.55610717076,-0.0592325133607,-0.143189580592,0.570670442275,-0.13897264728,0.177669445389,0.57046208408,-0.135205356657,0.171012247038,0.956947512508,-0.125178720317,-0.115197624362,0.643086607639,-0.0819161874022,-0.516509377072,0.509932708508,-0.0598827985216,-0.595742877393,0.583388269786,-0.139308415277,0.155929297988,0.589715253869,-0.137050958518,0.134045786782,0.29160457829,-0.0690427603578,0.260174935522,-6.95874299748e-16,-6.31389055654e-17,1.42455188072e-15,-0.110523740312,0.0248933954801,-0.0326136079535
8.91,0.504024579536,-0.113357919612,0.202077747797,0.553593457151,-0.140820225075,0.21371764682,0.557444628056,-0.147507737636,0.235387265058,0.556400215664,-0.155897597685,0.276037547622,0.548413618216,-0.156406609273,0.304721812023,0.451922933666,-0.0758034356085,0.407106600756,-2.59265987458e-16,1.25598407182e-16,8.41110808155e-15,-0.171616328269,0.033490732118,-0.066244645065,0.567441719734,-0.156259484061,0.25238638778,0.565023145904,-0.158092452943,0.265871331737,1.52018185044,-0.0890025784996,-0.0587786614029,1.4970266372,-0.059910818769,-0.211343569167,1.47253859016,-0.0466350854115,-0.247760785786,0.57692185278,-0.145977695185,0.18377883012,0.577624407685,-0.143075845868,0.173862264844,0.937265853731,-0.123654104022,-0.0809903710197,0.582314707021,-0.0829543475471,-0.519585400455,0.433236351817,-0.0610626660298,-0.604280037717,0.58796335685,-0.146339581561,0.160127670278,0.594884959216,-0.144944264204,0.134348436259,0.299876647293,-0.0728409566145,0.261042584907,-1.12202348498e-15,4.69662093148e-18,1.48070938886e-15,-0.112714910748,0.0263000442206,-0.031677561593
8.92,0.495293170404,-0.115719952485,0.212044205227,0.554666425183,-0.144774524383,0.225699248652,0.559329794495,-0.150870092431,0.251590512531,0.559998460175,-0.158436023985,0.298854469921,0.551394247713,-0.15818658198,0.331321466424,0.479829134149,-0.0781665103488,0.414607067022,1.98160066586e-16,1.00357493736e-16,8.41922984514e-15,-0.180349223136,0.0343275449411,-0.065077597567,0.569519575945,-0.158818976276,0.273214012808,0.566189850422,-0.159850490504,0.289451740678,1.47347498541,-0.0809901478159,0.00907082377421,1.42588143142,-0.0498245309785,-0.269026255499,1.3799799962,-0.0352825209846,-0.336697651996,0.584343215506,-0.152521001413,0.188425767055,0.585931832918,-0.150409990111,0.175159375405,0.914473055338,-0.121802315609,-0.0475213753654,0.52089093175,-0.0820510743985,-0.515542889206,0.35751989318,-0.0599483288793,-0.603837497609,0.593864331276,-0.152903953704,0.162785309942,0.601383178458,-0.152292180061,0.133032817005,0.30791595535,-0.0764983546062,0.261311660571,-1.2971297094e-16,-7.27860678728e-17,1.82117239302e-15,-0.114788973648,0.0276017050267,-0.0306185909903
8.93,0.487208789995,-0.117681293401,0.220118964525,0.556749622563,-0.148441788006,0.235768801146,0.562291570128,-0.154061235758,0.26602710104,0.564664479123,-0.160960438321,0.320128241119,0.555437574172,-0.160047302969,0.356479850906,0.508421705811,-0.0806533868319,0.420525963857,5.86648269253e-16,7.64193503531e-17,8.31253675563e-15,-0.189072894458,0.035114884827,-0.0633669017112,0.572850556333,-0.16135679372,0.292440944187,0.568630864008,-0.161670489324,0.311569021434,1.41692991963,-0.0735786917488,0.0726055057687,1.34466093408,-0.0395219798285,-0.314959041624,1.27917874023,-0.0234969213992,-0.409425538836,0.592804313222,-0.158597153245,0.19083403556,0.595260880018,-0.157194551328,0.174039151269,0.887453770872,-0.120153762574,-0.0151521966047,0.457618019818,-0.0804945498271,-0.505473643276,0.281477095222,-0.0580917040054,-0.59565222039,0.600990390431,-0.158993508644,0.163146738627,0.609110084852,-0.159070565279,0.129327920831,0.315155850086,-0.0800313529296,0.260593803999,-1.54642096879e-16,1.3480945976e-16,3.20665403034e-15,-0.116546205858,0.028793875907,-0.0293971418323
8.94,0.479631179139,-0.119228593517,0.225258493222,0.559720023851,-0.151858748635,0.242864735016,0.566217377395,-0.157143001162,0.277639139567,0.570280525255,-0.163566403498,0.338823951921,0.560427392998,-0.162098889967,0.37917037683,0.537124473726,-0.0833286256354,0.424347204018,-1.16651275373e-15,-3.30854902714e-17,8.28792000606e-15,-0.197563906387,0.0358585668713,-0.0610416501444,0.577354732023,-0.163966822304,0.308996639491,0.572250808013,-0.163663981673,0.331276525203,1.35283866267,-0.0681072992473,0.130095233477,1.25527398803,-0.0308528097407,-0.349703397493,1.17206564925,-0.013415329021,-0.466209229933,0.602151949214,-0.164223291304,0.189937511875,0.605436380027,-0.163426052734,0.169474812037,0.857814313926,-0.118553383858,0.0139353626207,0.395377941859,-0.0776602202863,-0.49066737139,0.208450667022,-0.0547170188238,-0.580952501619,0.609226155982,-0.16462371011,0.160110199445,0.617947707418,-0.165279819965,0.122126912164,0.320743349261,-0.0834678112264,0.258355792285,7.13939034133e-16,3.68138896194e-17,1.46989312942e-15,-0.117690275397,0.0298760784383,-0.0279674678987
8.95,0.472394859132,-0.120354904514,0.226155247555,0.563370653995,-0.155028727345,0.24564608751,0.570906418692,-0.160125510473,0.28506312703,0.576653402042,-0.166273938257,0.353551889255,0.566182893373,-0.1643659476,0.397984588738,0.565010986917,-0.086164950364,0.425407235153,-6.23173937532e-16,-1.06619233182e-16,6.5012743519e-15,-0.20548802147,0.0365381573869,-0.0580279191484,0.58284135849,-0.166667199441,0.321484429221,0.576882173748,-0.165853009168,0.347114273954,1.28033203608,-0.0641555599163,0.179837354766,1.15713231777,-0.0232586227573,-0.374171933919,1.05822704633,-0.00437327138503,-0.507748370254,0.61213179565,-0.169395622373,0.184425875751,0.616180355831,-0.169090499686,0.160227749292,0.825196890527,-0.116490001298,0.0388903057994,0.333989528777,-0.0726490182817,-0.472612682537,0.13823013887,-0.0487719055204,-0.561462715329,0.618319752098,-0.169788883558,0.152358415717,0.627632474299,-0.17090997205,0.110128675678,0.323591382148,-0.0868077249147,0.253978904095,1.13855269171e-16,6.81964799473e-17,3.62251584432e-15,-0.117848111176,0.0308456946131,-0.0262893565121
