time,Jfl1_hip_roll,Jfl2_hip_pitch,Jfl3_knee,Jfr1_hip_roll,Jfr2_hip_pitch,Jfr3_knee,Jrl1_hip_roll,Jrl2_hip_pitch,Jrl3_knee,Jrr1_hip_roll,Jrr2_hip_pitch,Jrr3_knee
0,-1.14910638326e-15,8.96709988582e-15,-1.90098081418e-14,2.26472925526e-16,-4.57976213611e-15,8.71429108625e-15,-9.77306744008e-17,2.50036901931e-14,-4.75997246402e-14,-9.93069756009e-17,-2.55395421625e-14,4.86199480651e-14
0.01,-0.000217334399722,0.0228992394256,-0.0550830017937,-0.000217334063773,-0.0223939685659,0.054281131674,0.000297452662088,0.00379263015962,-0.0186933510958,0.000297452143007,-0.0031801876483,0.0176873505458
0.02,0.00014705809752,0.0505416328584,-0.110007629596,0.000147066220704,-0.0483345400338,0.106098800853,-2.12869494326e-07,0.0252745426963,-0.0618899515324,-2.23881200949e-07,-0.0228695942012,0.0576039781122
0.03,0.000725724116858,0.0810838030113,-0.164658386675,0.000725772537443,-0.076401384503,0.156033911444,-0.000580744137142,0.0577567417798,-0.120247007465,-0.000580803500116,-0.0528746969928,0.111241306881
0.04,0.00132354416347,0.112681348812,-0.218026591376,0.00132371378282,-0.105103181893,0.203704115099,-0.00127279614557,0.0963008262996,-0.186859631367,-0.0012729841109,-0.0886423863215,0.172382354612
0.05,0.00184292595928,0.143930489107,-0.269159070097,0.00184337244608,-0.133236972868,0.248504050202,-0.00199684444399,0.137345918865,-0.256659355643,-0.00199729289053,-0.12683843368,0.236355973104
0.06,0.00222926457358,0.173854666142,-0.317416877026,0.00223023976265,-0.159982976207,0.290149308778,-0.00267100601686,0.178311545786,-0.325944692253,-0.00267190564207,-0.165005055957,0.299750467159
0.07,0.0024616763196,0.201734044441,-0.362210695783,0.00246354322692,-0.184725668177,0.328264599161,-0.00326724248347,0.217371015417,-0.392011734356,-0.00326884445915,-0.201412137146,0.360061161451
0.08,0.00253430036025,0.22712031758,-0.403166624748,0.00253753625816,-0.207086566774,0.362679232331,-0.00374491180521,0.253362442274,-0.453123404723,-0.0037475320962,-0.234922553434,0.415668142873
0.09,0.00245182018799,0.249707122783,-0.439952799882,0.00245701839291,-0.226804567549,0.393142592932,-0.00411127884724,0.285553559728,-0.508135214196,-0.00411529097662,-0.264852695966,0.465514240963
0.1,0.00223188686882,0.269371658554,-0.472461189581,0.00223973712781,-0.243789851013,0.419681196502,-0.00434800876983,0.313558103794,-0.556438474917,-0.00435384482899,-0.290801076229,0.509033164679
0.11,0.00189117180303,0.286061360226,-0.500561452064,0.00190245471352,-0.257991833595,0.442177301248,-0.00446709059583,0.337246316269,-0.597758748519,-0.00447523449624,-0.312632499571,0.545948592256
