time,Jfl1_hip_roll,Jfl2_hip_pitch,Jfl3_knee,Jfr1_hip_roll,Jfr2_hip_pitch,Jfr3_knee,Jrl1_hip_roll,Jrl2_hip_pitch,Jrl3_knee,Jrr1_hip_roll,Jrr2_hip_pitch,Jrr3_knee
0,0,-0.98,1.48,0,0.98,-1.48,0,-0.98,1.48,0,0.98,-1.48
0.01,-1.69667585834e-06,-0.979866321303,1.47966951163,-1.69673543753e-06,0.979870466677,-1.47968285373,-1.02466313086e-06,-0.980004080104,1.47993189539,-1.02461794513e-06,0.980004584583,-1.47993830825
0.02,-7.49806338977e-06,-0.979413829113,1.4786992976,-7.49795671528e-06,0.979435237316,-1.47876806282,-6.48571754629e-06,-0.979830474764,1.47949281914,-6.48573597258e-06,0.979833230832,-1.4795260665
0.03,-2.31257212164e-05,-0.978603657725,1.47714417854,-2.31240792145e-05,0.978656249689,-1.47732755142,-1.84503959855e-05,-0.97927819348,1.47842869169,-1.84510516271e-05,0.97927544019,-1.4785066647
0.04,-5.69777244964e-05,-0.977437691357,1.47504539678,-5.69698794573e-05,0.97752910446,-1.47540086775,-3.36752621541e-05,-0.978283299179,1.47665535471,-3.3678697496e-05,0.978254244433,-1.4767814216
0.05,-0.00010893711592,-0.975933968039,1.47244250735,-0.000108912812975,0.976070491955,-1.47301856491,-4.90983765026e-05,-0.976827147798,1.4741425694,-4.91098183458e-05,0.976754072425,-1.47431958404
0.06,-0.000169164967685,-0.974125298194,1.4693880478,-0.000169110089088,0.974318981728,-1.47022463577,-6.48517194775e-05,-0.974920229018,1.47090056473,-6.48782574083e-05,0.974804237508,-1.47114780639
0.07,-0.000226161275248,-0.972042694868,1.46592739451,-0.000226060049671,0.972313682948,-1.46706023952,-8.2667544284e-05,-0.972594364393,1.46697654737,-8.27156330579e-05,0.972457698983,-1.46733398202
0.08,-0.000275020366858,-0.96970921579,1.46207852484,-0.000274855818807,0.97008285476,-1.4635478556,-0.000104788540673,-0.969891265536,1.46242434939,-0.000104863345312,0.969764849786,-1.46294309084
0.09,-0.000320862200596,-0.967152073019,1.45786930112,-0.000320612652169,0.967652622993,-1.45971945106,-0.000129218226261,-0.966856835119,1.45730773499,-0.000129326493419,0.966766318117,-1.45803504726
0.1,-0.000371874659124,-0.964403755406,1.45333843999,-0.00037150997454,0.965051094228,-1.45561728131,-0.000153747397291,-0.963544311834,1.45170519393,-0.000153900212466,0.963503059151,-1.45267688451
0.11,-0.000431460327522,-0.961498782726,1.44852945079,-0.000430941715686,0.962309715124,-1.45128320816,-0.000177111735268,-0.960008152069,1.4456983903,-0.000177324195477,0.960023692276,-1.4469434166
0.12,-0.000497787673181,-0.958471356297,1.44348999003,-0.000497070434992,0.9594619267,-1.44675884751,-0.000198872363387,-0.956299634879,1.43936762384,-0.000199161824332,0.956381756534,-1.44091467696
0.13,-0.000567590147509,-0.955352110503,1.43826464703,-0.000566625971667,0.956538537724,-1.44208319107,-0.000219343776148,-0.952464427435,1.43278617032,-0.000219728846458,0.952626940858,-1.43466564966
0.14,-0.000639609947284,-0.952168199596,1.43289439888,-0.000638347227907,0.95356592101,-1.43729228588,-0.000238065727298,-0.948542906685,1.42602018387,-0.000238566584914,0.948801037465,-1.42826170735
0.15,-0.000714217495411,-0.948944239758,1.42741748028,-0.000712600686804,0.950567076196,-1.43242038387,-0.000254212264131,-0.944570910807,1.41912921003,-0.000254851405141,0.944938816413,-1.42175942818
0.16,-0.000792391276146,-0.94570298681,1.4218705931,-0.000790360353291,0.94756271996,-1.42750066996,-0.00026697998241,-0.940580597918,1.41216774873,-0.00026778270725,0.941070142045,-1.41520929121
0.17,-0.000875213598833,-0.942465051801,1.41628822234,-0.000872704090575,0.944571348612,-1.42256425516,-0.000275600353827,-0.936600139946,1.40518454252,-0.000276594849654,0.937220651983,-1.40865585191
0.18,-0.000962905169073,-0.939248628851,1.41070205406,-0.000959849416053,0.941609530575,-1.41763936324,-0.00027965070403,-0.932653471869,1.39822205163,-0.00028086747956,0.933412902066,-1.40213855271
0.19,-0.00105491447217,-0.936069438777,1.40514078263,-0.0010512434023,0.938691827228,-1.4127510596,-0.000278946810129,-0.928760811476,1.39131736756,-0.000280417981513,0.929666870956,-1.39569256564
0.2,-0.00115054762795,-0.932940832262,1.39962940278,-0.00114619170476,0.935830661468,-1.40792121513,-0.000273475337967,-0.924938822476,1.38450162491,-0.000275234326343,0.925999164518,-1.38934750846
0.21,-0.00124943881485,-0.929874353867,1.3941902161,-0.00124432837656,0.933036543691,-1.40316937852,-0.000263180028088,-0.921201630438,1.37780186874,-0.000265261507005,0.922423376062,-1.3831285839
0.22,-0.00135145804453,-0.926879754041,1.38884247091,-0.00134552353644,0.930318098164,-1.39851235207,-0.00024800928447,-0.91756093732,1.3712408931,-0.000250449068263,0.91895028045,-1.3770564811
0.23,-0.00145644482902,-0.923965262889,1.38360267299,-0.00144961703286,0.927682527961,-1.39396463927,-0.000228070004234,-0.914026329654,1.36483762108,-0.000230904843142,0.915588476761,-1.3711481636
0.24,-0.00156409903005,-0.921137448577,1.37848463839,-0.00155630989662,0.92513548856,-1.38953813783,-0.000203541636129,-0.910605462864,1.35860778115,-0.000206808782496,0.912344834437,-1.36541764907
0.25,-0.00167396153132,-0.918401278645,1.37349957801,-0.00166514504306,0.922681144092,-1.38524220886,-0.000174693146603,-0.907304111467,1.35256397433,-0.000178429908903,0.90922453956,-1.35987606287
0.26,-0.0017855786468,-0.91576049961,1.36865650129,-0.0017756713591,0.920322485554,-1.38108421059,-0.000141843228632,-0.904126568322,1.34671611485,-0.000146086625289,0.906231276809,-1.35453191647
0.27,-0.00189849882004,-0.913217620421,1.36396226843,-0.00188744070542,0.918061240689,-1.37706926324,-0.000105289361099,-0.901075993457,1.34107217525,-0.000110075665668,0.903367601488,-1.34939174694
0.28,-0.00201220356037,-0.910774079525,1.35942179198,-0.00199993876436,0.915898147123,-1.37320063866,-6.53706511594e-05,-0.898154284692,1.33563782874,-7.07349566123e-05,0.900634920464,-1.34445995512
