time,F_base_w,F_base_x,F_base_y,F_base_z,L0_body_front_w,L0_body_front_x,L0_body_front_y,L0_body_front_z,L1_body_rear_w,L1_body_rear_x,L1_body_rear_y,L1_body_rear_z,Lrl1_hip_roll_w,Lrl1_hip_roll_x,Lrl1_hip_roll_y,Lrl1_hip_roll_z,Lrl2_hip_pitch_w,Lrl2_hip_pitch_x,Lrl2_hip_pitch_y,Lrl2_hip_pitch_z,Lrl3_knee_w,Lrl3_knee_x,Lrl3_knee_y,Lrl3_knee_z,Lrl4_wheel_w,Lrl4_wheel_x,Lrl4_wheel_y,Lrl4_wheel_z,Lrl4_wheel_contact_w,Lrl4_wheel_contact_x,Lrl4_wheel_contact_y,Lrl4_wheel_contact_z,Lrr1_hip_roll_w,Lrr1_hip_roll_x,Lrr1_hip_roll_y,Lrr1_hip_roll_z,Lrr2_hip_pitch_w,Lrr2_hip_pitch_x,Lrr2_hip_pitch_y,Lrr2_hip_pitch_z,Lrr3_knee_w,Lrr3_knee_x,Lrr3_knee_y,Lrr3_knee_z,Lrr4_wheel_w,Lrr4_wheel_x,Lrr4_wheel_y,Lrr4_wheel_z,Lrr4_wheel_contact_w,Lrr4_wheel_contact_x,Lrr4_wheel_contact_y,Lrr4_wheel_contact_z,Lfl1_hip_roll_w,Lfl1_hip_roll_x,Lfl1_hip_roll_y,Lfl1_hip_roll_z,Lfl2_hip_pitch_w,Lfl2_hip_pitch_x,Lfl2_hip_pitch_y,Lfl2_hip_pitch_z,Lfl3_knee_w,Lfl3_knee_x,Lfl3_knee_y,Lfl3_knee_z,Lfl4_wheel_w,Lfl4_wheel_x,Lfl4_wheel_y,Lfl4_wheel_z,Lfl4_wheel_contact_w,Lfl4_wheel_contact_x,Lfl4_wheel_contact_y,Lfl4_wheel_contact_z,Lfr1_hip_roll_w,Lfr1_hip_roll_x,Lfr1_hip_roll_y,Lfr1_hip_roll_z,Lfr2_hip_pitch_w,Lfr2_hip_pitch_x,Lfr2_hip_pitch_y,Lfr2_hip_pitch_z,Lfr3_knee_w,Lfr3_knee_x,Lfr3_knee_y,Lfr3_knee_z,Lfr4_wheel_w,Lfr4_wheel_x,Lfr4_wheel_y,Lfr4_wheel_z,Lfr4_wheel_contact_w,Lfr4_wheel_contact_x,Lfr4_wheel_contact_y,Lfr4_wheel_contact_z
0,1,0,0,0,0.499999999897,0.5,0.500000000103,0.5,0.499999999897,0.5,0.500000000103,0.5,0.499999999897,0.5,0.500000000103,0.5,0.6764793733,0.205853485268,0.20585348531,0.676479373439,0.360754231129,0.608158190457,0.608158190582,0.360754231203,0.360754231129,0.608158190457,0.608158190582,0.360754231203,0.360754231129,0.608158190457,0.608158190582,0.360754231203,0.499999999897,0.5,0.500000000103,0.5,0.6764793733,0.205853485268,0.20585348531,0.676479373439,0.360754231129,0.608158190457,0.608158190582,0.360754231203,0.360754231129,0.608158190457,0.608158190582,0.360754231203,0.360754231129,0.608158190457,0.608158190582,0.360754231203,0.499999999897,0.5,0.500000000103,0.5,0.6764793733,0.205853485268,0.20585348531,0.676479373439,0.360754231129,0.608158190457,0.608158190582,0.360754231203,0.360754231129,0.608158190457,0.608158190582,0.360754231203,0.360754231129,0.608158190457,0.608158190582,0.360754231203,0.499999999897,0.5,0.500000000103,0.5,0.6764793733,0.205853485268,0.20585348531,0.676479373439,0.360754231129,0.608158190457,0.608158190582,0.360754231203,0.360754231129,0.608158190457,0.608158190582,0.360754231203,0.360754231129,0.608158190457,0.608158190582,0.360754231203
0.01,0.999999999355,-1.06318609911e-06,3.58689456649e-05,1.37338190155e-06,0.499981910004,0.500016715866,0.500019152537,0.499982220303,0.499981910004,0.500016715866,0.500019152537,0.499982220303,0.499981653848,0.500016972042,0.500018896363,0.499982476459,0.676471593458,0.205875714347,0.205877025093,0.676473224913,0.36075420652,0.608157075921,0.608159143925,0.360754527549,0.36075420652,0.608157075921,0.608159143925,0.360754527549,0.36075420652,0.608157075921,0.608159143925,0.360754527549,0.499981653859,0.500016972031,0.500018896374,0.499982476448,0.676471645393,0.205875543699,0.205876854475,0.676473276839,0.360752409921,0.608158141646,0.608160209667,0.360752730916,0.360752409921,0.608158141646,0.608160209667,0.360752730916,0.360752409921,0.608158141646,0.608160209667,0.360752730916,0.499982334158,0.500016291681,0.50001957672,0.499981796149,0.676457691384,0.205921388359,0.205924540129,0.676458762495,0.360792929033,0.60813410427,0.60813715421,0.360791595318,0.360792929033,0.60813410427,0.60813715421,0.360791595318,0.360792929033,0.60813410427,0.60813715421,0.360791595318,0.499982334173,0.500016291666,0.500019576735,0.499981796134,0.6764581182,0.205919986253,0.205923138062,0.676459189304,0.360790132624,0.608135763311,0.608138813267,0.360788798858,0.360790132624,0.608135763311,0.608138813267,0.360788798858,0.360790132624,0.608135763311,0.608138813267,0.360788798858
0.02,0.99999999417,-5.91300519721e-06,0.000107585035137,7.05285605674e-06,0.49994563454,0.500047306672,0.500060272636,0.499946774493,0.49994563454,0.500047306672,0.500060272636,0.499946774493,0.49994401328,0.500048928294,0.50005865105,0.499948395744,0.676435544387,0.205980342248,0.205986859171,0.676443986407,0.360790554488,0.608130843565,0.608141347992,0.360792397037,0.360790554488,0.608130843565,0.608141347992,0.360792397037,0.360790554488,0.608130843565,0.608141347992,0.360792397037,0.499944013276,0.500048928299,0.500058651046,0.499948395748,0.676435828232,0.205979410103,0.205985927001,0.676444270265,0.360781283094,0.608136343983,0.608146848431,0.360783125493,0.360781283094,0.608136343983,0.608146848431,0.360783125493,0.360781283094,0.608136343983,0.608146848431,0.360783125493,0.499947508852,0.500045431927,0.500062147326,0.499944900178,0.676394059466,0.206116525097,0.206132502983,0.676399619763,0.360909394023,0.608060321764,0.608075874505,0.360902736546,0.360909394023,0.608060321764,0.608075874505,0.360902736546,0.360909394023,0.608060321764,0.608075874505,0.360902736546,0.499947508826,0.500045431953,0.500062147299,0.499944900204,0.676396265708,0.206109284931,0.206125262685,0.676401826198,0.360894995928,0.60806886741,0.608084419954,0.360888338147,0.360894995928,0.60806886741,0.608084419954,0.360888338147,0.360894995928,0.60806886741,0.608084419954,0.360888338147
0.03,0.999999985042,-1.45531628376e-05,0.000171070378623,2.09596681068e-05,0.499911253976,0.500067771295,0.500103284228,0.499917660584,0.499911253976,0.500067771295,0.500103284228,0.499917660584,0.499906642116,0.500072384825,0.500098670983,0.499922272343,0.676356690682,0.206205402125,0.206221248717,0.676382846975,0.360904170497,0.608051988414,0.608081320706,0.360912823979,0.360904170497,0.608051988414,0.608081320706,0.360912823979,0.360904170497,0.608051988414,0.608081320706,0.360912823979,0.499906641952,0.500072384989,0.500098670819,0.499922272507,0.676356406743,0.20620633345,0.206222179634,0.676382563148,0.360879627109,0.608066555267,0.608095887671,0.360888279806,0.360879627109,0.608066555267,0.608095887671,0.360888279806,0.360879627109,0.608066555267,0.608095887671,0.360888279806,0.499917034421,0.500061988637,0.500109066409,0.499911880147,0.676291392333,0.206419442981,0.206463419264,0.676308969866,0.361102238506,0.607934377322,0.607978728504,0.361085629599,0.361102238506,0.607934377322,0.607978728504,0.361085629599,0.361102238506,0.607934377322,0.607978728504,0.361085629599,0.499917034011,0.500061989047,0.500109065998,0.499911880557,0.676296819932,0.206401659718,0.206445634429,0.67631439896,0.361062484129,0.607957988958,0.608002338461,0.36104587332,0.361062484129,0.607957988958,0.608002338461,0.36104587332,0.361062484129,0.607957988958,0.608002338461,0.36104587332
0.04,0.999999977032,-2.37557116306e-05,0.00020805182453,4.56750433906e-05,0.499885002835,0.500069299051,0.500138729908,0.49990692227,0.499885002835,0.500069299051,0.500138729908,0.49990692227,0.499876585516,0.500077720131,0.500130309855,0.499915339078,0.676230005547,0.206560660621,0.206588874417,0.676288924978,0.361110365938,0.607909228858,0.607969751486,0.361134953111,0.361110365938,0.607909228858,0.607969751486,0.361134953111,0.361110365938,0.607909228858,0.607969751486,0.361134953111,0.499876584657,0.50007772099,0.500130308996,0.499915339937,0.676227004338,0.206570485607,0.206598697935,0.676285924068,0.361063213872,0.607937235665,0.607997758959,0.361087798439,0.361063213872,0.607937235665,0.607997758959,0.361087798439,0.361063213872,0.607937235665,0.607997758959,0.361087798439,0.499899244412,0.500055050464,0.500152976111,0.499892680912,0.676151973489,0.206815900757,0.206905444276,0.676192153955,0.361370210767,0.607754785114,0.607848079173,0.361339735689,0.361370210767,0.607754785114,0.607848079173,0.361339735689,0.361370210767,0.607754785114,0.607848079173,0.361339735689,0.499899242451,0.500055052426,0.500152974149,0.499892682873,0.676161424814,0.206784998618,0.206874534996,0.676201610993,0.361289964018,0.607802492558,0.607895779756,0.36125948139,0.361289964018,0.607802492558,0.607895779756,0.36125948139,0.361289964018,0.607802492558,0.607895779756,0.36125948139
0.05,0.999999974399,-3.25813833974e-05,0.000209309469061,7.95665307584e-05,0.499871839789,0.500048567977,0.500160715993,0.499918825038,0.499871839789,0.500048567977,0.500160715993,0.499918825038,0.499859567037,0.500060846366,0.500148440056,0.499931096336,0.676056488279,0.207046037106,0.207089825824,0.676160755453,0.36141914192,0.607697820203,0.607800323418,0.361466914152,0.36141914192,0.607697820203,0.607800323418,0.361466914152,0.36141914192,0.607697820203,0.607800323418,0.361466914152,0.499859564176,0.500060849227,0.500148437195,0.499931099195,0.676048921662,0.207070742376,0.207114527168,0.676153189601,0.361343146042,0.607743011179,0.607845516229,0.361390912409,0.361343146042,0.607743011179,0.607845516229,0.361390912409,0.361343146042,0.607743011179,0.607845516229,0.361390912409,0.499899068904,0.500021324202,0.500187952176,0.499891596999,0.675980318499,0.207294507283,0.207445190806,0.676051839035,0.361712284732,0.60752335496,0.607683038657,0.361664099381,0.361712284732,0.60752335496,0.607683038657,0.361664099381,0.361712284732,0.60752335496,0.607683038657,0.361664099381,0.49989906283,0.50002133028,0.5001879461,0.499891603073,0.675994464738,0.207248371277,0.207399033485,0.676066000592,0.361578755139,0.607602837045,0.607762501355,0.36153054946,0.361578755139,0.607602837045,0.607762501355,0.36153054946,0.361578755139,0.607602837045,0.607762501355,0.36153054946
0.06,0.999999977594,-4.37133754039e-05,0.000170424929495,0.000117716489857,0.499877774672,0.500004486329,0.500165916297,0.499951777889,0.499877774672,0.500004486329,0.500165916297,0.499951777889,0.499861563043,0.500020704376,0.500149702958,0.499967986593,0.675841732708,0.207654133942,0.207718260441,0.6759961814,0.361836513798,0.607417998001,0.607569172531,0.361908018117,0.361836513798,0.607417998001,0.607569172531,0.361908018117,0.361836513798,0.607417998001,0.607569172531,0.361908018117,0.499861556409,0.500020711012,0.500149696324,0.499967993226,0.675829685759,0.207693338515,0.207757456032,0.675984136238,0.361726182587,0.607483708299,0.607634886207,0.361797675569,0.361726182587,0.607483708299,0.607634886207,0.361797675569,0.361726182587,0.607483708299,0.607634886207,0.361797675569,0.499920060047,0.499962179265,0.500208206129,0.499909495197,0.675783446829,0.207843643457,0.208066004901,0.675889259029,0.362125485443,0.607245732736,0.607481665193,0.362054939645,0.362125485443,0.607245732736,0.607481665193,0.362054939645,0.362125485443,0.607245732736,0.607481665193,0.362054939645,0.49992004633,0.49996219299,0.50020819241,0.499909508915,0.675803565909,0.207778216969,0.208000531071,0.675909411039,0.361930249584,0.607362117339,0.607598007235,0.361859661279,0.361930249584,0.607362117339,0.607598007235,0.361859661279,0.361930249584,0.607362117339,0.607598007235,0.361859661279
0.07,0.999999981775,-6.0977623573e-05,9.29922698069e-05,0.000155188968613,0.499906388978,0.499938403726,0.500154570421,0.500000600425,0.499906388978,0.499938403726,0.500154570421,0.500000600425,0.49988572164,0.499959076574,0.500133905654,0.500021263015,0.675592343834,0.208374177626,0.20846539266,0.675793879163,0.362360275029,0.607074825725,0.607277505072,0.362448919002,0.362360275029,0.607074825725,0.607277505072,0.362448919002,0.362360275029,0.607074825725,0.607277505072,0.362448919002,0.499885709617,0.4999590886,0.500133893633,0.500021275034,0.675578098476,0.208420358442,0.208511554752,0.67577963759,0.362210271517,0.607164337029,0.607367020844,0.362298894614,0.362210271517,0.607164337029,0.607367020844,0.362298894614,0.362210271517,0.607164337029,0.607367020844,0.362298894614,0.499962926168,0.499881842732,0.500211100577,0.499944067495,0.675567028577,0.20845616838,0.208756106721,0.675704153954,0.362605010159,0.606928653833,0.607243313614,0.362506239718,0.362605010159,0.606928653833,0.607243313614,0.362506239718,0.362605010159,0.606928653833,0.607243313614,0.362506239718,0.499962900864,0.499881868049,0.500211075276,0.4999440928,0.675595256401,0.208364665367,0.208664516728,0.675732443511,0.362343402934,0.607084872646,0.60739945315,0.362244558369,0.362343402934,0.607084872646,0.60739945315,0.362244558369,0.362343402934,0.607084872646,0.60739945315,0.362244558369
0.08,0.999999977897,-8.68237056804e-05,-1.79714883594e-05,0.000190640282487,0.499957066302,0.49985227121,0.500129735301,0.500060882981,0.499957066302,0.49985227121,0.500129735301,0.500060882981,0.499930865291,0.499878474457,0.50010354522,0.500087077181,0.675312463969,0.209194730584,0.209321030979,0.675555583719,0.362984822056,0.606672381317,0.606928743638,0.363081452088,0.362984822056,0.606672381317,0.606928743638,0.363081452088,0.362984822056,0.606672381317,0.606928743638,0.363081452088,0.499930846586,0.499878493162,0.500103526523,0.500087095879,0.675299232035,0.209237440499,0.209363705737,0.675542359461,0.36278908094,0.606789454461,0.607045820799,0.362885673671,0.36278908094,0.606789454461,0.607045820799,0.362885673671,0.36278908094,0.606789454461,0.607045820799,0.362885673671,0.500025825039,0.499783493553,0.50019846535,0.499992129066,0.675333165519,0.209127907472,0.209510755759,0.675496763195,0.363149743671,0.606573680442,0.606967928657,0.363015932774,0.363149743671,0.606573680442,0.606967928657,0.363015932774,0.363149743671,0.606573680442,0.606967928657,0.363015932774,0.500025783902,0.499783534707,0.500198424231,0.499992170205,0.675372205698,0.209001794015,0.209384500589,0.675535909321,0.362817330347,0.606772569362,0.607166684524,0.362683403361,0.362817330347,0.606772569362,0.607166684524,0.362683403361,0.362817330347,0.606772569362,0.607166684524,0.362683403361
0.09,0.999999954787,-0.000120034935265,-0.000158451021128,0.000225635029648,0.500026402754,0.4997479169,0.500093586968,0.500132002951,0.500026402754,0.4997479169,0.500093586968,0.500132002951,0.499994088625,0.49978022646,0.500061297654,0.50016430817,0.67500460437,0.210102707027,0.210272448287,0.675285964662,0.363701411003,0.606214192391,0.606528179726,0.363798300954,0.363701411003,0.606214192391,0.606528179726,0.363798300954,0.363701411003,0.606214192391,0.606528179726,0.363798300954,0.49999406155,0.499780253531,0.5000612706,0.500164335236,0.674995083353,0.210133293062,0.210302973968,0.675276458746,0.363453457901,0.606362884207,0.606676871801,0.363550285129,0.363453457901,0.606362884207,0.606676871801,0.363550285129,0.363453457901,0.606362884207,0.606676871801,0.363550285129,0.500106633047,0.499667679905,0.50017375564,0.500051776729,0.675082923688,0.209851092215,0.210324645594,0.675269656283,0.363757193582,0.606180780688,0.606658374765,0.363581052268,0.363757193582,0.606180780688,0.606658374765,0.363581052268,0.363757193582,0.606180780688,0.606658374765,0.363581052268,0.500106570653,0.499667742314,0.500173693294,0.50005183913,0.675135396822,0.209682213544,0.210155551688,0.675322300369,0.363347984296,0.606426151338,0.606903535844,0.363171672162,0.363347984296,0.606426151338,0.606903535844,0.363171672162,0.363347984296,0.606426151338,0.606903535844,0.363171672162
